method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,hot_region_crps_K_mean,hot_region_crps_K_std,hot_region_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
diffusion mean + RBF,0.727992652592177,0.0031439709721815382,30,2.242930908631012,0.20749908747342527,30,1.358667110990311,0.07700102722640019,30,0.42423768726890976,0.07913271932592839,30,7.618286281606239,3.887630257183139,30,0.9495614035087719,0.009824210303984806,30,0.9984006397441024,0.0003320490997750192,30,11.457715931394668,0.017729015627123496,30,12.23071815800196,0.12994871378408804,30
advective mean + RBF,0.727044005856596,0.003226337261630414,30,2.280800273549943,0.21578427840828587,30,1.3709155161590527,0.08170521815157587,30,0.41873019347096796,0.07655891498049056,30,7.67793900530188,3.9126947005438866,30,0.9460526315789474,0.009367982615813814,30,0.9982940157270425,0.0003627297638223211,30,11.45789517237422,0.01660116712003778,30,12.230817048892495,0.14861700110587026,30
diffusive stochastic forecast,0.850085493256499,0.003523918563417386,30,2.206002981337942,0.1979097080018247,30,1.4511442308907325,0.08307808740149161,30,0.4319876048539591,0.0809107510003476,30,7.609751033707917,3.893278815175896,30,0.9631578947368421,0.011143434797102551,30,0.9987471677995468,0.0003746910860102414,30,13.493111893412483,0.01957582284086946,30,14.601737310538033,0.19430122266140568,30
advective stochastic forecast,0.8495881788476005,0.0034486486992138703,30,2.2422787315875907,0.21258219690375768,30,1.4634733775213606,0.08064889931089005,30,0.427912285509626,0.07789572266567979,30,7.673801641521887,3.918291609653218,30,0.9627192982456141,0.011503701500620002,30,0.9987871518059442,0.0003558248647197843,30,13.490647382585204,0.019040057330303558,30,14.557208051413095,0.17597033017797858,30
