noise_sd,rep,target_frac_saturated_clean,actual_frac_saturated,Tmax,method,objective,success,field_rel_l2,peak_abs_error,peak_rel_error,sat_region_rel_l2,unsat_region_rel_l2,T0_hat,T0_true,T0_rel_error,A_hat,A_true,A_rel_error,xc_hat,xc_true,xc_rel_error,yc_hat,yc_true,yc_rel_error,sx_hat,sx_true,sx_rel_error,sy_hat,sy_true,sy_rel_error
20.0,1,0.1,0.099375,663.5329020507428,hinge,0.0004098666600227135,True,0.008327930905025479,35.5696097253749,0.022707847759595008,0.01427743960199488,0.001816887020662944,473.3726495245119,473.15,0.00047056858187033895,1063.8880429725602,1100.0,0.03282905184312705,0.4086676018595795,0.4,0.02166900464894872,-0.2011707615882509,-0.2,0.005853807941254424,1.2606631774798736,1.25,0.008530541983898843,0.4558747934050984,0.45,0.013055096455774197
20.0,1,0.1,0.099375,663.5329020507428,censored,0.5488587414149406,True,0.00821307369444455,36.058385741326674,0.023019885238905788,0.012444536761993084,0.0049521110228922536,472.9187811364693,473.15,0.0004886798341554922,1063.8880429725602,1100.0,0.03282905184312705,0.4029586142828585,0.4,0.007396535707146212,-0.2012654364821093,-0.2,0.006327182410546389,1.2787898543184513,1.25,0.023031883454761017,0.4602740159757233,0.45,0.022831146612718456
20.0,2,0.1,0.098125,663.5329020507428,exact,0.0007050335689681759,True,0.23881492516547614,872.2771111783087,0.556866830919596,0.4148536066318143,0.031101073087387136,470.2386862650594,473.15,0.006153046042355624,224.43317824413833,1100.0,0.7959698379598742,0.3973023639142046,0.4,0.006744090214488574,-0.20045033381379945,-0.2,0.0022516690689972085,2.0156681807181607,1.25,0.6125345445745285,0.724821586636237,0.45,0.6107146369694154
20.0,2,0.1,0.098125,663.5329020507428,discard,0.00043003728848353977,True,0.1729529603205313,653.0688319637993,0.4169229779935176,0.30126876359627913,0.016281760460008086,471.0113044511474,473.15,0.004520121629192817,443.8351577080425,1100.0,0.5965134929926886,0.4035748064973659,0.4,0.008937016243414642,-0.196672912223386,-0.2,0.01663543888307001,1.5477931206262168,1.25,0.23823449650097342,0.5612540743859885,0.45,0.24723127641330778
20.0,2,0.1,0.098125,663.5329020507428,hinge,0.00039926535841872964,True,0.023627626072330196,95.60658851524431,0.061035807634111726,0.04113020261650953,0.002455874518395222,472.7577056421163,473.15,0.0008291120318792278,1004.6911126862144,1100.0,0.08664444301253235,0.3936712308386582,0.4,0.0158219229033546,-0.20403211391144438,-0.2,0.02016056955722184,1.266985933011841,1.25,0.013588746409472741,0.46273942438607135,0.45,0.028309831969047423
20.0,2,0.1,0.098125,663.5329020507428,censored,0.5363039344531032,True,0.021725523243475334,95.66945900095243,0.06107594452144489,0.037426625228559,0.004414458683816011,472.3394490523612,473.15,0.0017130951022694151,1004.6911126862144,1100.0,0.08664444301253235,0.39177256984932074,0.4,0.020568575376698206,-0.20527904512174597,-0.2,0.026395225608729783,1.2874354010196845,1.25,0.029948320815747564,0.46697228185863277,0.45,0.037716181908072785
40.0,0,0.1,0.10229166666666667,663.5329020507428,exact,0.0016748307601727054,True,0.22649849915654569,835.6355043864944,0.5334746139366279,0.3908908851854151,0.027434797865044276,467.3284196258335,473.15,0.012303879053506292,264.1707681036948,1100.0,0.7598447562693683,0.4019051816234769,0.4,0.004762954058692148,-0.2016008998124136,-0.2,0.008004499062067988,1.9388684419031392,1.25,0.5510947535225114,0.6864480362807539,0.45,0.5254400806238976
40.0,0,0.1,0.10229166666666667,663.5329020507428,discard,0.0015427547916401206,True,0.09157542234877433,353.2481461773996,0.22551569125126256,0.1584400119160877,0.007752841782145788,472.137070026056,473.15,0.00214082209435482,745.2729912016662,1100.0,0.3224790989075762,0.3937766942243918,0.4,0.015558264439020503,-0.2010623532041338,-0.2,0.005311766020668907,1.363402437716011,1.25,0.09072195017280879,0.48159753378129944,0.45,0.07021674173622094
40.0,0,0.1,0.10229166666666667,663.5329020507428,hinge,0.0016691576848378064,True,0.027220638072770333,118.79407922425094,0.07583883788978306,0.0454604017720924,0.008983812165250751,471.94430041143704,473.15,0.0025482396461226596,980.8640469180574,1100.0,0.10830541189267509,0.3755637411850477,0.4,0.06109064703738079,-0.1959220249355127,-0.2,0.02038987532243658,1.3379850227430774,1.25,0.07038801819446192,0.4655836985080311,0.45,0.03463044112895799
40.0,0,0.1,0.10229166666666667,663.5329020507428,censored,0.5832277785299146,True,0.08076351600625647,274.5197832823401,0.17525504198392466,0.13821054116175022,0.016049959794432588,472.2207870208207,473.15,0.0019638866726815665,1377.0911393549686,1100.0,0.2519010357772442,0.38880908264407443,0.4,0.027977293389813973,-0.19748820056142027,-0.2,0.012558997192898685,1.262247599367108,1.25,0.00979807949368645,0.44121020447760756,0.45,0.019532878938649894
