trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,source_amplitude_fraction_sd,source_amplitude_timescale_multiplier,source_amplitude_timescale_s
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,5.490181929109464,False,0.998000799680128,0.9342105263157895,0.5845340481888259,1.3818584207406792,8.73150083812905,9.254218201383368,18.13129143468833,1.0,False,0.9342105263157895,9.254218201383368,18.13129143468833,2.772949777223836,3.9279268202494677,1.3818584207406792,1.8102494520230623,1.0867434718219717,1.1849184026914579,0.8209558235781668,0.6828910720048643,9.877162613940095,12.872753464116784,9.457019641003912,0.5,1.0,0.0005000000000000004
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,5.490181929109464,False,0.998000799680128,0.9342105263157895,0.5845340481888259,1.3818584207406792,8.73150083812905,9.254218201383368,18.13129143468833,1.0,False,0.9342105263157895,9.254218201383368,18.13129143468833,2.772949777223836,3.9279268202494677,1.3818584207406792,1.8102494520230623,1.0867434718219717,1.1849184026914579,0.8209558235781668,0.6828910720048643,9.877162613940095,12.872753464116784,9.457019641003912,0.5,3.0,0.0015000000000000013
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,5.490181929109464,False,0.998000799680128,0.9342105263157895,0.5845340481888259,1.3818584207406792,8.73150083812905,9.254218201383368,18.13129143468833,1.0,False,0.9342105263157895,9.254218201383368,18.13129143468833,2.772949777223836,3.9279268202494677,1.3818584207406792,1.8102494520230623,1.0867434718219717,1.1849184026914579,0.8209558235781668,0.6828910720048643,9.877162613940095,12.872753464116784,9.457019641003912,0.5,10.0,0.0050000000000000044
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,9.808168692771853,True,0.9984006397441023,0.9473684210526315,0.5837203413455812,1.3550810415965322,8.742434129829682,9.614009813794922,15.78667804721763,1.0,True,0.9473684210526315,9.614009813794922,15.78667804721763,2.6933711107094407,3.9279268202494677,1.3550810415965322,1.8102494520230623,1.070592036782645,1.1849184026914579,0.8128479318851183,0.6828910720048643,7.950370704767326,12.872753464116784,6.83702344088525,1.0,1.0,0.0005000000000000004
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,9.808168692771853,True,0.9984006397441023,0.9473684210526315,0.5837203413455812,1.3550810415965322,8.742434129829682,9.614009813794922,15.78667804721763,1.0,True,0.9473684210526315,9.614009813794922,15.78667804721763,2.6933711107094407,3.9279268202494677,1.3550810415965322,1.8102494520230623,1.070592036782645,1.1849184026914579,0.8128479318851183,0.6828910720048643,7.950370704767326,12.872753464116784,6.83702344088525,1.0,3.0,0.0015000000000000013
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,9.808168692771853,True,0.9984006397441023,0.9473684210526315,0.5837203413455812,1.3550810415965322,8.742434129829682,9.614009813794922,15.78667804721763,1.0,True,0.9473684210526315,9.614009813794922,15.78667804721763,2.6933711107094407,3.9279268202494677,1.3550810415965322,1.8102494520230623,1.070592036782645,1.1849184026914579,0.8128479318851183,0.6828910720048643,7.950370704767326,12.872753464116784,6.83702344088525,1.0,10.0,0.0050000000000000044
SpiralScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4901280292387,0.31548230803460714,0.3220887857763786,335.7083806056465,334.3831609916129,1.3252196140335855,2.5471493147220974,True,0.9976009596161536,0.9210526315789473,0.565189312996283,1.2624484545781598,8.404510915304312,9.044649583383844,17.83435041095078,1.0,True,0.9210526315789473,9.044649583383844,17.83435041095078,2.4762948887169647,3.298054090838211,1.2624484545781598,1.4886470733030712,0.9821562646981835,1.0007681145995422,0.7971539085368926,0.7131935450454226,1.007194636417994,1.3252196140335855,1.007194636418,0.0,1.0,0.0005000000000000004
SpiralScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4901280292387,0.31548230803460714,0.3220887857763786,335.7083806056465,334.3831609916129,1.3252196140335855,4.570873450123893,True,0.9976009596161536,0.9210526315789473,0.565168804968562,1.2617643251364452,8.408828966075147,9.186599001230338,17.31152661660257,1.0,True,0.9210526315789473,9.186599001230338,17.31152661660257,2.4741517819836765,3.298054090838211,1.2617643251364452,1.4886470733030712,0.9817436151936575,1.0007681145995422,0.7969495636072901,0.7131935450454226,1.3522440744124085,1.3252196140335855,1.352244074412431,0.1,1.0,0.0005000000000000004
SpiralScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4901280292387,0.31548230803460714,0.3220887857763786,335.7083806056465,334.3831609916129,1.3252196140335855,4.570873450123893,True,0.9976009596161536,0.9210526315789473,0.565168804968562,1.2617643251364452,8.408828966075147,9.186599001230338,17.31152661660257,1.0,True,0.9210526315789473,9.186599001230338,17.31152661660257,2.4741517819836765,3.298054090838211,1.2617643251364452,1.4886470733030712,0.9817436151936575,1.0007681145995422,0.7969495636072901,0.7131935450454226,1.3522440744124085,1.3252196140335855,1.352244074412431,0.1,3.0,0.0015000000000000013
SpiralScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4901280292387,0.31548230803460714,0.3220887857763786,335.7083806056465,334.3831609916129,1.3252196140335855,4.570873450123893,True,0.9976009596161536,0.9210526315789473,0.565168804968562,1.2617643251364452,8.408828966075147,9.186599001230338,17.31152661660257,1.0,True,0.9210526315789473,9.186599001230338,17.31152661660257,2.4741517819836765,3.298054090838211,1.2617643251364452,1.4886470733030712,0.9817436151936575,1.0007681145995422,0.7969495636072901,0.7131935450454226,1.3522440744124085,1.3252196140335855,1.352244074412431,0.1,10.0,0.0050000000000000044
