method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,hot_region_crps_K_mean,hot_region_crps_K_std,hot_region_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
regular mean + RBF,0.7824809376616221,0.019323596772198155,33,5.841556796121202,0.8797451818552479,33,2.872783922325459,0.37897128138810293,33,0.9049549211933483,0.03794922353703964,33,28.731950944326076,7.425117453397687,33,0.8915470494417862,0.02349851891437647,33,0.99669223219803,0.0007157634643420791,33,11.449974551682626,0.015225589953592517,33,12.040957278245171,0.17929449721781865,33
regular mean + stochastic space-time,0.6194056096283427,0.008232043322566222,33,5.178934495700731,0.7845785438358175,33,2.4016892207970577,0.2438024985948761,33,0.8107762961335465,0.08872499884531178,33,28.129497581274883,7.329127338758342,33,0.8783891547049442,0.021827412382953597,33,0.9962196939406057,0.0007214517402705546,33,9.079002026692141,0.017699910175407414,33,9.922997608085279,0.2875583422853795,33
physics mean + RBF,0.7269515160092284,0.002946660304955379,33,2.7197023455076264,0.22371596596046628,33,1.4823832384087812,0.08302043507497657,33,0.43001494672305834,0.08514667387424046,33,7.737206108277269,4.136485922704494,33,0.9362041467304625,0.01400296613300623,33,0.998012916045703,0.0004524209371099617,33,11.455164044141991,0.01559832068554104,33,12.12663869591963,0.13255914085426357,33
physics mean + stochastic space-time,0.5905967821945358,0.004305911730763422,33,2.564580469171003,0.20682159190339913,33,1.4339611471486848,0.08473152442282099,33,0.452517915316948,0.08652232636976423,33,7.657280197855724,4.104291447667515,33,0.9242424242424242,0.0161252345394802,33,0.9976009596161536,0.0005654592412527338,33,9.083785618867093,0.015822463041518357,33,10.039326328199932,0.1866171293157844,33
physics mean + advective stochastic space-time,0.5658128501699854,0.010383632595168868,33,2.5537976268283353,0.19891374290713199,33,1.3570203283724027,0.07750986486075086,33,0.43940620748286463,0.08240538111378302,33,7.626332955745418,4.004212580081665,33,0.9226475279106857,0.014987000858918895,33,0.9975646105194286,0.000559808543174084,33,8.693804107399243,0.18822684319291122,33,9.481260199553153,0.36613283447283496,33
