trajectory,family,run_index,role,representation,pixel_index,x_m,y_m,threshold_K,truth_K,posterior_mean_K,posterior_sd_K,lower_95_K,upper_95_K,delta_true_K,delta_hat_K,signed_error_K,absolute_error_K,abs_error_over_sd,covered_95,latent_truth_above_ceiling,posterior_mean_above_ceiling,posterior_probability_above_ceiling,true_exceedance_bin
HorizontalScanPath_2,Horizontal,2,evaluation,coherent latent single-frame posterior,1803,0.0009999999999999992,0.0022500000000000003,294.6301695664475,296.9803898983743,295.63502953697633,0.6603845564868897,294.60990946137497,296.85508654081036,2.3502203319268347,1.0048599705288552,-1.3453603613979794,1.3453603613979794,2.037237770300112,False,True,True,0.9666666666666667,2-5 K
HorizontalScanPath_2,Horizontal,2,evaluation,coherent latent single-frame posterior,1804,0.0012499999999999994,0.0022500000000000003,294.6301695664475,297.1771901720553,294.83453258589975,0.29077046192177913,294.3098623546755,295.48114755804784,2.547020605607827,0.20436301945227342,-2.3426575861555534,2.3426575861555534,8.056724781025926,False,True,True,0.7222222222222222,2-5 K
HorizontalScanPath_2,Horizontal,2,evaluation,coherent latent single-frame posterior,1805,0.0014999999999999979,0.0022500000000000003,294.6301695664475,297.3041308270121,295.1687498160084,0.45640799267135546,294.46274726473985,296.249757864859,2.6739612605646244,0.5385802495609369,-2.1353810110036875,2.1353810110036875,4.678666993768678,False,True,True,0.9222222222222223,2-5 K
HorizontalScanPath_2,Horizontal,2,evaluation,coherent latent single-frame posterior,1806,0.001749999999999998,0.0022500000000000003,294.6301695664475,297.32516599663177,295.06220246634217,0.47173845045977425,294.30087463935956,296.0740479536452,2.6949964301842897,0.4320328998946934,-2.2629635302895963,2.2629635302895963,4.797072462683561,False,True,True,0.8388888888888889,2-5 K
HorizontalScanPath_2,Horizontal,2,evaluation,coherent latent single-frame posterior,1807,0.0019999999999999983,0.0022500000000000003,294.6301695664475,294.98975262881413,295.0288443528889,0.4387013727344198,294.38083268137046,296.0513053802273,0.35958306236665294,0.3986747864414042,0.039091724074751255,0.039091724074751255,0.08910782255157548,True,True,True,0.8611111111111112,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1244,-0.0015000000000000013,0.0,294.64317213251667,294.4452510898927,295.09932427022846,0.4108168437048432,294.47305357896533,296.35256494082915,-0.1979210426239888,0.45615213771179697,0.6540731803357858,0.6540731803357858,1.5921284396160573,False,False,True,0.9166666666666666,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1303,-0.002000000000000001,0.0002500000000000002,294.64317213251667,294.43390263407565,295.4233710755329,0.35943192180960126,294.8606278138811,296.17673012308103,-0.20926949844101728,0.7801989430162166,0.9894684414572339,0.9894684414572339,2.7528674595056595,False,False,True,0.9944444444444445,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1365,-0.0017500000000000007,0.0004999999999999996,294.64317213251667,294.53581095917275,295.52372337107,0.3870325468432398,294.7652796298083,296.24901320164304,-0.10736117334391793,0.8805512385533234,0.9879124118972413,0.9879124118972413,2.55253058161379,False,False,True,0.9888888888888889,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1367,-0.0012500000000000011,0.0004999999999999996,294.64317213251667,294.53288780114366,295.1186489800825,0.4422489155478517,294.29715508555637,296.05173186402396,-0.11028433137300908,0.47547684756585795,0.585761178938867,0.585761178938867,1.3245056309821233,True,False,True,0.8888888888888888,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1370,-0.0005000000000000013,0.0004999999999999996,294.64317213251667,294.5019438462862,294.84374515858747,0.4599057168576603,294.2500391283572,296.2578816119782,-0.1412282862304437,0.2005730260707992,0.3418013123012429,0.3418013123012429,0.7431986595788057,True,False,True,0.6333333333333333,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1374,0.0004999999999999987,0.0004999999999999996,294.64317213251667,294.6649038833953,295.08090641710805,0.32662452068644354,294.5205930374677,295.69722952969033,0.021731750878643652,0.43773428459138586,0.4160025337127422,0.4160025337127422,1.273641467084159,True,True,True,0.9222222222222223,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1375,0.0007499999999999989,0.0004999999999999996,294.64317213251667,294.7169604707509,294.9608236450773,0.289441103375941,294.42680275668914,295.66546568556146,0.07378833823423747,0.3176515125606443,0.2438631743264068,0.2438631743264068,0.8425312489555596,True,True,True,0.8666666666666667,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1376,0.0009999999999999992,0.0004999999999999996,294.64317213251667,294.7803107153378,295.01383314510065,0.30265189973888357,294.45549919703205,295.55254737059425,0.13713858282113733,0.3706610125839802,0.23352242976284288,0.23352242976284288,0.7715875233703045,True,True,True,0.8777777777777778,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1377,0.0012499999999999994,0.0004999999999999996,294.64317213251667,294.8697202088303,295.101772005651,0.3718072426415318,294.33137376171595,295.78694951533333,0.22654807631363383,0.4585998731343466,0.23205179682071275,0.23205179682071275,0.624118549095719,True,True,True,0.8944444444444445,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1380,0.0019999999999999983,0.0004999999999999996,294.64317213251667,294.7235917008232,295.2739076797518,0.38496099820320095,294.6470448343272,296.0077144953013,0.08041956830652452,0.6307355472351333,0.5503159789286087,0.5503159789286087,1.429536969971502,True,True,True,0.9777777777777777,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1432,-0.0002500000000000011,0.0007499999999999998,294.64317213251667,294.5231598725173,294.81872951676354,0.3042686449924712,294.29024036845755,295.389478523444,-0.1200122599993847,0.17555738424687206,0.29556964424625676,0.29556964424625676,0.9714101308518671,True,False,True,0.7,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1435,0.0004999999999999987,0.0007499999999999998,294.64317213251667,294.6682724568263,295.0689062851059,0.4661820446480544,294.39608823714843,296.22000286715377,0.025100324309619282,0.42573415258925706,0.4006338282796378,0.4006338282796378,0.8593935199329643,True,True,True,0.8277777777777777,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1437,0.0009999999999999992,0.0007499999999999998,294.64317213251667,294.81215156705815,295.2420089408287,0.33442376348396646,294.63122570740785,295.8720496537913,0.1689794345414839,0.5988368083120577,0.42985737377057376,0.42985737377057376,1.285367311498433,True,True,True,0.9611111111111111,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1438,0.0012499999999999994,0.0007499999999999998,294.64317213251667,294.9633977870292,295.5589343287621,0.36352036394165216,294.9746949679077,296.38004041012994,0.3202256545125124,0.9157621962454527,0.5955365417329403,0.5955365417329403,1.6382480895307658,False,True,True,1.0,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1439,0.0014999999999999979,0.0007499999999999998,294.64317213251667,295.21155698423473,295.3174325363921,0.3776532216620109,294.5640559220057,296.06361130211803,0.568384851718065,0.6742604038754507,0.10587555215738575,0.10587555215738575,0.2803512484057171,True,True,True,0.9555555555555556,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1440,0.001749999999999998,0.0007499999999999998,294.64317213251667,295.4140342934977,295.3454040255904,0.576340774730586,294.60843075910367,296.78644740385204,0.7708621609810393,0.7022318930737583,-0.068630267907281,0.068630267907281,0.11907932063172631,True,True,True,0.9611111111111111,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1441,0.0019999999999999983,0.0007499999999999998,294.64317213251667,295.2309008079697,295.7593369342866,0.5848424450187177,294.8408417891972,297.0470744954729,0.587728675453036,1.1161648017699122,0.5284361263168762,0.5284361263168762,0.9035529668164965,True,True,True,1.0,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1492,-0.0005000000000000013,0.001,294.64317213251667,294.18535966959985,295.3167628631161,0.37690953383809006,294.78616913682356,296.4371810233152,-0.4578124629168201,0.6735907305994147,1.1314031935162348,1.1314031935162348,3.0017897981913464,False,False,True,1.0,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1500,0.0014999999999999979,0.001,294.64317213251667,294.9918229790182,295.430272513074,0.33067869934090494,294.76294641753265,296.00346046402007,0.34865084650152767,0.7871003805573196,0.4384495340557919,0.4384495340557919,1.3259080035384538,True,True,True,0.9944444444444445,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1501,0.001749999999999998,0.001,294.64317213251667,295.4393794810217,295.7353008223753,0.5404286220113125,294.97276434018033,296.8262565587463,0.7962073485050496,1.0921286898586118,0.2959213413535622,0.2959213413535622,0.5475678550337177,True,True,True,1.0,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1502,0.0019999999999999983,0.001,294.64317213251667,295.45317795802123,295.96622942107086,0.5336375271692108,295.2109551697877,297.1626233080775,0.810005825504561,1.323057288554196,0.513051463049635,0.513051463049635,0.9614231326106717,True,True,True,1.0,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1503,0.0022499999999999985,0.001,294.64317213251667,294.8027937402001,295.5971428048571,0.3682773274964276,294.96630706557573,296.3668359409951,0.15962160768344802,0.9539706723404606,0.7943490646570126,0.7943490646570126,2.156931761336076,False,True,True,1.0,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1562,0.001749999999999998,0.0012500000000000002,294.64317213251667,295.3392852393534,295.73480833199824,0.3717435856760417,295.0830639648689,296.49566683414366,0.6961131068367195,1.0916361994815702,0.39552309264485075,0.39552309264485075,1.0639674977190645,True,True,True,1.0,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1563,0.0019999999999999983,0.0012500000000000002,294.64317213251667,295.52166338140734,295.7056074583598,0.32133960515983606,295.0671207522194,296.3264002574541,0.8784912488906684,1.0624353258431256,0.18394407695245718,0.18394407695245718,0.5724289007604972,True,True,True,1.0,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1564,0.0022499999999999985,0.0012500000000000002,294.64317213251667,294.9041635225503,295.3827789616647,0.3448700877060512,294.70438785912825,296.0462614844886,0.2609913900336096,0.7396068291480447,0.47861543911443505,0.47861543911443505,1.3878137193573634,True,True,True,0.9833333333333333,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1622,0.0014999999999999979,0.0015000000000000005,294.64317213251667,294.9431965048723,295.1450534258491,0.4260332154083655,294.38378302938247,296.01509830337466,0.3000243723556082,0.501881293332417,0.20185692097680885,0.20185692097680885,0.4738055946725257,True,True,True,0.9,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1623,0.001749999999999998,0.0015000000000000005,294.64317213251667,295.5668695052477,295.2916982722445,0.3251179033672946,294.59146290930175,295.85973705702145,0.9236973727310556,0.648526139727835,-0.27517123300322055,0.27517123300322055,0.8463736698386372,True,True,True,0.9666666666666667,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1624,0.0019999999999999983,0.0015000000000000005,294.64317213251667,295.6927006096143,295.2481903779914,0.3747346220117358,294.515839901224,295.9474046848113,1.049528477097624,0.6050182454747528,-0.4445102316228713,0.4445102316228713,1.1862000613568882,True,True,True,0.9444444444444444,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1625,0.0022499999999999985,0.0015000000000000005,294.64317213251667,294.97179687560606,295.20033498968917,0.3591245825361217,294.5635530839523,295.9456812427396,0.32862474308939227,0.5571628571725,0.22853811408310776,0.22853811408310776,0.6363755788288896,True,True,True,0.9555555555555556,0-0.5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1669,-0.002000000000000001,0.0017499999999999998,294.64317213251667,296.5429266151717,295.249342300308,0.4538612871665806,294.4363968286569,296.13388053475074,1.8997544826550552,0.6061701677913334,-1.2935843148637218,1.2935843148637218,2.850175486302135,False,True,True,0.9166666666666666,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1670,-0.0017500000000000007,0.0017499999999999998,294.64317213251667,297.93917069432484,295.1634562925939,0.34051589532956383,294.5837051119059,295.87493739048176,3.295998561808176,0.5202841600772103,-2.7757144017309656,2.7757144017309656,8.151497301013002,False,True,True,0.9444444444444444,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1671,-0.0015000000000000013,0.0017499999999999998,294.64317213251667,297.5780230172959,294.90432545983913,0.28786643357070685,294.3784942850369,295.4368665175672,2.934850884779223,0.2611533273224609,-2.6736975574567623,2.6736975574567623,9.287979582378224,False,True,True,0.8333333333333334,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1672,-0.0012500000000000011,0.0017499999999999998,294.64317213251667,297.33763747537216,294.994751218461,0.30167933514901707,294.38490752928504,295.5634528690015,2.6944653428554943,0.35157908594430864,-2.3428862569111857,2.3428862569111857,7.7661476406857535,False,True,True,0.8611111111111112,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1673,-0.0010000000000000009,0.0017499999999999998,294.64317213251667,297.0899596448788,295.11907386610926,0.2431147841352898,294.6016743626108,295.51976388916006,2.446787512362107,0.47590173359259325,-1.9708857787695138,1.9708857787695138,8.106811709454679,False,True,True,0.9666666666666667,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1674,-0.0007500000000000007,0.0017499999999999998,294.64317213251667,296.841421490983,295.03542192126866,0.27761810728098,294.53274645379315,295.5663968224877,2.1982493584663416,0.3922497887519967,-1.805999569714345,1.805999569714345,6.505337808842833,False,True,True,0.9055555555555556,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1675,-0.0005000000000000013,0.0017499999999999998,294.64317213251667,296.6044482591906,295.32259244469753,0.3691124886664576,294.68483961878906,296.084697027644,1.9612761266739085,0.6794203121808664,-1.281855814493042,1.281855814493042,3.472805320470665,False,True,True,0.9833333333333333,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1676,-0.0002500000000000011,0.0017499999999999998,294.64317213251667,296.3846873693019,295.25230212557574,0.3600953706074432,294.65873867566796,296.03510499176963,1.741515236785233,0.6091299930590708,-1.1323852437261621,1.1323852437261621,3.1446814820638953,False,True,True,0.9722222222222222,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1677,-8.673617379884035e-19,0.0017499999999999998,294.64317213251667,296.18420655948125,294.91139441578713,0.30487284722565927,294.3681966701965,295.58316436862464,1.5410344269645861,0.26822228327046105,-1.272812143694125,1.272812143694125,4.174895059618154,False,True,True,0.7944444444444444,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1678,0.0002499999999999985,0.0017499999999999998,294.64317213251667,296.0021377672646,294.90962756319766,0.3100149299265769,294.3697965807056,295.61497963932055,1.3589656347479604,0.26645543068099187,-1.0925102040669685,1.0925102040669685,3.5240567424469385,False,True,True,0.8555555555555555,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1679,0.0004999999999999987,0.0017499999999999998,294.64317213251667,295.8378406025958,294.9289521845797,0.38465602051939063,294.3596223633766,296.03360347004735,1.1946684700791366,0.28578005206304624,-0.9088884180160903,0.9088884180160903,2.3628602427406253,True,True,True,0.7555555555555555,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1680,0.0007499999999999989,0.0017499999999999998,294.64317213251667,295.6930689377047,295.1490708589543,0.5171361867078869,294.44148538189324,296.56902049157327,1.049896805188041,0.5058987264376356,-0.5439980787504055,0.5439980787504055,1.0519435551658505,True,True,True,0.8944444444444445,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1681,0.0009999999999999992,0.0017499999999999998,294.64317213251667,295.5885146883849,295.52936096879034,0.8229059452700432,294.3637477392474,297.1698406882493,0.9453425558682511,0.886188836273675,-0.05915371959457616,0.05915371959457616,0.07188393756854483,True,True,True,0.8444444444444444,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1682,0.0012499999999999994,0.0017499999999999998,294.64317213251667,295.60109744380037,295.5554499013956,0.851109998495103,294.34065357992176,297.330451521349,0.9579253112837023,0.912277768878937,-0.04564754240476532,0.04564754240476532,0.05363295283274475,True,True,True,0.8722222222222222,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1683,0.0014999999999999979,0.0017499999999999998,294.64317213251667,295.83479565493343,295.47483572270806,0.595056360307194,294.6530716549203,296.80782203753034,1.1916235224167622,0.8316635901913969,-0.35995993222536526,0.35995993222536526,0.6049173762961516,True,True,True,0.9777777777777777,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1684,0.001749999999999998,0.0017499999999999998,294.64317213251667,296.1317532209251,295.25052325200164,0.3863060573566491,294.5622702412212,295.9633903197577,1.4885810884084094,0.6073511194849743,-0.8812299689234351,0.8812299689234351,2.2811704661153107,False,True,True,0.95,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1685,0.0019999999999999983,0.0017499999999999998,294.64317213251667,295.90991659895417,295.11232300485375,0.4325192516030409,294.47733806925504,295.9635166883476,1.2667444664375012,0.46915087233708164,-0.7975935941004195,0.7975935941004195,1.8440649546680477,True,True,True,0.8722222222222222,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1730,-0.002000000000000001,0.002,294.64317213251667,327.7793362931261,295.1495637980911,0.4863260677605414,294.453594839015,296.3869059930353,33.13616416060944,0.5063916655744265,-32.62977249503501,32.62977249503501,67.09443449184252,False,True,True,0.9,>20 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1731,-0.0017500000000000007,0.002,294.64317213251667,324.48737485470764,295.2563774975959,0.6513681065586232,294.46629689413396,296.9704983509347,29.84420272219097,0.6132053650792386,-29.230997357111733,29.230997357111733,44.876310434583644,False,True,True,0.8777777777777778,>20 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1732,-0.0015000000000000013,0.002,294.64317213251667,310.50001914917175,295.1622690874048,0.5180093062419894,294.5092464114724,296.53106894452463,15.856847016655081,0.5190969548881412,-15.33775006176694,15.33775006176694,29.609024156415195,False,True,True,0.9222222222222223,10-20 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1733,-0.0012500000000000011,0.002,294.64317213251667,305.2002476892259,295.36685164231096,0.28021898909832077,294.8844225013179,295.96341178338537,10.557075556709208,0.7236795097942945,-9.833396046914913,9.833396046914913,35.09182614124933,False,True,True,1.0,10-20 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1734,-0.0010000000000000009,0.002,294.64317213251667,302.44176723619415,295.474841639355,0.31118861556305694,294.8746181530879,296.08858773361914,7.798595103677485,0.8316695068383524,-6.966925596839133,6.966925596839133,22.38811205941243,False,True,True,0.9944444444444445,5-10 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1735,-0.0007500000000000007,0.002,294.64317213251667,300.72617702709107,295.3017061372679,0.28094634974137034,294.7887299080465,295.8343104503989,6.083004894574401,0.6585340047512318,-5.424470889823169,5.424470889823169,19.30785324250254,False,True,True,0.9944444444444445,5-10 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1736,-0.0005000000000000013,0.002,294.64317213251667,299.5503320030598,295.2970316201226,0.2967111974028942,294.73580175248867,295.8534339537129,4.907159870543126,0.6538594876059278,-4.253300382937198,4.253300382937198,14.33481587539072,False,True,True,0.9888888888888889,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1737,-0.0002500000000000011,0.002,294.64317213251667,298.6902252538159,295.2942538761994,0.44463266504730575,294.60998460765944,296.34777809833884,4.047053121299257,0.6510817436827097,-3.395971377616547,3.395971377616547,7.637701061066307,False,True,True,0.9666666666666667,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1738,-8.673617379884035e-19,0.002,294.64317213251667,298.035222479775,295.2494450515168,0.48185379475771606,294.564411354141,296.47518677966593,3.392050347258305,0.606272919000105,-2.7857774282582,2.7857774282582,5.781374887083611,False,True,True,0.9555555555555556,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1739,0.0002499999999999985,0.002,294.64317213251667,297.51693030537945,295.25368025637874,0.30965195179572835,294.69534670053906,295.94383253056833,2.873758172862779,0.6105081238620755,-2.2632500490007033,2.2632500490007033,7.309012702408952,False,True,True,0.9944444444444445,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1740,0.0004999999999999987,0.002,294.64317213251667,297.0990651708304,295.24976392004555,0.4142123902249444,294.58173283076695,296.1226115096832,2.455893038313718,0.6065917875288847,-1.8493012507848334,1.8493012507848334,4.464620794613464,False,True,True,0.9666666666666667,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1741,0.0007499999999999989,0.002,294.64317213251667,296.7552774157495,295.43636160852594,0.5966410973125809,294.51555357989105,296.58475936746095,2.112105283232836,0.7931894760092746,-1.3189158072235614,1.3189158072235614,2.2105681508771093,False,True,True,0.9111111111111111,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1742,0.0009999999999999992,0.002,294.64317213251667,296.4819286582843,296.01039732694795,0.768770046308127,294.9533564312692,297.5301466158084,1.8387565257676215,1.3672251944312848,-0.47153133133633673,0.47153133133633673,0.6133580953118256,True,True,True,1.0,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1743,0.0012499999999999994,0.002,294.64317213251667,296.3061336295748,296.0809361212802,0.6927097295861678,295.0537409847259,297.33631867386435,1.6629614970581201,1.4377639887635496,-0.22519750829457053,0.22519750829457053,0.3250964995527144,True,True,True,1.0,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1744,0.0014999999999999979,0.002,294.64317213251667,296.25478204970926,295.78000822011825,0.44595541532209115,295.05597675548455,296.6326197312849,1.6116099171925953,1.13683608760158,-0.47477382959101533,0.47477382959101533,1.064621738583688,True,True,True,1.0,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1745,0.001749999999999998,0.002,294.64317213251667,296.1624428962627,295.6561695156862,0.4958797426417215,294.89078751311035,296.74336072655467,1.5192707637460217,1.0129973831695338,-0.5062733805764879,0.5062733805764879,1.0209599970335466,True,True,True,1.0,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1746,0.0019999999999999983,0.002,294.64317213251667,295.63106343916246,295.35593543721967,0.5802674828208986,294.485617019057,296.83672962110467,0.9878913066457926,0.7127633047030031,-0.2751280019427895,0.2751280019427895,0.474139961462753,True,True,True,0.9222222222222223,0.5-1 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1747,0.0022499999999999985,0.002,294.64317213251667,294.64221435859673,294.9850981811672,0.35923049230000925,294.2726094672686,295.75016017740006,-0.0009577739199357893,0.3419260486505209,0.3428838225704567,0.3428838225704567,0.9544953168510519,True,False,True,0.8333333333333334,latent <= ceiling
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1791,-0.002000000000000001,0.0022500000000000003,294.64317213251667,295.8351532505286,295.27583431106666,0.48925551035434767,294.5407801312198,296.33733417926067,1.1919811180119382,0.6326621785499924,-0.5593189394619458,0.5593189394619458,1.1432041696512607,True,True,True,0.95,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1792,-0.0017500000000000007,0.0022500000000000003,294.64317213251667,297.3494273030844,295.22091673139823,0.6435511454963176,294.44150483029864,296.77327817317075,2.706255170567715,0.5777445988815657,-2.1285105716861494,2.1285105716861494,3.3074458597142358,False,True,True,0.85,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1793,-0.0015000000000000013,0.0022500000000000003,294.64317213251667,297.29422097422577,295.0603373953715,0.434399648981845,294.37561524453423,296.0000918739491,2.6510488417090983,0.41716526285483724,-2.233883578854261,2.233883578854261,5.142461749428398,False,True,True,0.8777777777777778,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1794,-0.0012500000000000011,0.0022500000000000003,294.64317213251667,297.14905378986253,295.22749753901974,0.28025576544715053,294.7024790575192,295.7406018221781,2.505881657345867,0.5843254065030692,-1.921556250842798,1.921556250842798,6.8564378962086225,False,True,True,0.9833333333333333,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1795,-0.0010000000000000009,0.0022500000000000003,294.64317213251667,296.943095327401,295.25069374078674,0.2632817355461869,294.7411290535576,295.72048241037305,2.299923194884343,0.6075216082700763,-1.6924015866142668,1.6924015866142668,6.4281009964603975,False,True,True,0.9888888888888889,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1796,-0.0007500000000000007,0.0022500000000000003,294.64317213251667,296.70888941447765,295.3276921512822,0.33043235780382013,294.8082591066676,296.01516834298593,2.0657172819609855,0.6845200187655109,-1.3811972631954745,1.3811972631954745,4.1799697595460685,False,True,True,0.9944444444444445,2-5 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1797,-0.0005000000000000013,0.0022500000000000003,294.64317213251667,296.48391503463597,295.12554702971397,0.3142238774677333,294.58009683632565,295.78094161711107,1.8407429021193025,0.4823748971973032,-1.3583680049219993,1.3583680049219993,4.322930567431134,False,True,True,0.9555555555555556,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1798,-0.0002500000000000011,0.0022500000000000003,294.64317213251667,296.2648594286601,294.85953371099333,0.334413205255349,294.3726930636834,295.70813834587585,1.6216872961434206,0.21636157847666482,-1.4053257176667557,1.4053257176667557,4.202363111210535,False,True,True,0.7444444444444445,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1799,-8.673617379884035e-19,0.0022500000000000003,294.64317213251667,296.06991915026833,294.9848330450126,0.3544826066594991,294.40832785638526,295.7516494090363,1.4267470177516657,0.3416609124959109,-1.0850861052557548,1.0850861052557548,3.061041881521827,False,True,True,0.8333333333333334,1-2 K
HorizontalScanPath_3,Horizontal,3,evaluation,hybrid saturated-only sampling,1800,0.0002499999999999985,0.0022500000000000003,294.64317213251667,295.8898231204199,295.1621360987964,0.3418964105292705,294.62183422053033,295.9405446652053,1.2466509879032515,0.5189639662797276,-0.7276870216235238,0.7276870216235238,2.1283845024784926,True,True,True,0.9722222222222222,1-2 K
