method,region,rmse_K_mean,rmse_K_std,mae_K_mean,mae_K_std,signed_error_K_mean,signed_error_K_std,posterior_sd_K_mean,posterior_sd_K_std,coverage_95_mean,coverage_95_std,interval_width_95_K_mean,interval_width_95_K_std,positive_sd_fraction_mean,positive_sd_fraction_std,zero_sd_nonzero_error_fraction_mean,zero_sd_nonzero_error_fraction_std,mean_z_mean,mean_z_std,rms_z_mean,rms_z_std,mean_abs_error_over_sd_mean,mean_abs_error_over_sd_std,median_abs_error_over_sd_mean,median_abs_error_over_sd_std,fraction_abs_z_gt_1_96_mean,fraction_abs_z_gt_1_96_std,crps_K_mean,crps_K_std,n_trajectories
Hybrid previous censored representation,overall,1.0042620356392302,0.051896817336626405,0.26152386857356036,0.005211055870011666,-0.04864525888875414,0.011876940911997563,0.01843811242601297,0.005528028505590536,0.019045715047314407,0.0028784718305548893,0.06618205421738957,0.018105148459633756,0.03217379714780754,0.0016359386654603608,0.9678262028521925,0.0016359386654603572,3.101818215391154,1.4993206938243746,10.940270575181135,3.8606221490797945,4.275616630097286,1.3657037892223118,1.4504995204709696,0.38162462929543245,0.3635790516079251,0.10653626290180296,0.25455532940192094,0.005349154982126416,30
Hybrid previous censored representation,unsaturated_observed_value_pinned,0.25007139254073213,0.0025415677683561584,0.19999450905882743,0.0023476875953985393,-0.0023112989436587534,0.005063631724478419,6.931103978172125e-13,7.779916419509453e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.19999450905883068,0.0023476875953983723,30
Hybrid previous censored representation,saturated_censored_GP_sampled,5.432202622013817,0.31906027426650313,2.1156593864436912,0.14109715870716827,-1.443981746892553,0.30937997392590066,0.5761578372073015,0.17989774085761756,0.5935710421000623,0.09464576227041181,2.066906374052321,0.5902947011277889,1.0,0.0,0.0,0.0,3.101818215391154,1.4993206938243746,10.940270575181135,3.8606221490797945,4.275616630097286,1.3657037892223118,1.4504995204709696,0.38162462929543245,0.3635790516079251,0.10653626290180296,1.898248857610454,0.13434197837756656,30
Hybrid previous censored representation,top_1pct,9.665974053102964,0.5459865469486451,5.406887541546651,0.4385301750506671,-5.382496913753223,0.4533749362669675,0.6139462451384501,0.21692143925514584,0.22266666666666665,0.1705757660220906,2.1922316373853667,0.7007299862185441,1.0,0.0,0.0,0.0,11.094204118978423,4.267530919656137,19.55707125288388,7.177518838106161,11.114291392194625,4.251474463563776,5.556519694395307,2.832457977975584,0.7893333333333333,0.15719378186643154,5.122255155514581,0.48333693002019,30
