trajectory,family,run_index,role,method,field_excess_rel_l2,overall_rmse_K,overall_mae_K,overall_signed_error_K,overall_crps_K,top_1pct_rmse_K,top_1pct_mae_K,top_1pct_signed_error_K,top_1pct_crps_K,top_1pct_coverage_95,top_1pct_interval_width_95_K,peak_absolute_error_K,mean_posterior_sd_K
SpiralScanPath_2,Spiral,2,evaluation,Posterior-sample mixture sequential advective ST,0.4163023661208131,0.4806322931768217,0.166448494977665,0.043098590777701964,0.20684118984358627,4.375026414240824,3.5726226179836247,-2.95618191351542,3.1689393164531863,0.16,2.8187868425231524,3.1952565191644453,0.659525358333565
SpiralScanPath_3,Spiral,3,evaluation,Posterior physics mean + sequential ST,0.39439763037032816,0.5057374007401823,0.18156935518160192,0.02786115542277044,0.21221617861814626,4.59169342984245,3.7801911423026127,-3.0352306612131112,3.3759132663101754,0.12,2.8560705869945786,6.741769188156695,0.6599503369171605
SpiralScanPath_3,Spiral,3,evaluation,Posterior physics mean + sequential advective ST,0.3949927086239506,0.5065004715754239,0.18164264652127377,0.027447044395279223,0.2123729888198525,4.5996173662050674,3.7863444859267044,-3.0414420079322304,3.3736449554022205,0.12,2.7644811575404242,6.751654017326359,0.659202651178353
SpiralScanPath_3,Spiral,3,evaluation,Advective posterior mean + sequential advective ST,0.39534353730164934,0.5069503403624089,0.17103587845745657,0.031524656354282095,0.21049912935646728,4.639179497694463,3.8769744134569235,-3.126863453784963,3.47958009830129,0.08,2.7612870274192938,6.760649952868562,0.6592322243490768
SpiralScanPath_3,Spiral,3,evaluation,Posterior-sample mixture sequential advective ST,0.3949007953124123,0.5063826108285754,0.181650206756468,0.027936631725808667,0.21237516387981753,4.59739457106246,3.7845920097085672,-3.0388606745071867,3.3681748638634073,0.16,2.7771668328725103,6.755718589766673,0.6592332427452148
SpiralScanPath_4,Spiral,4,evaluation,Posterior physics mean + sequential ST,0.36378228327677736,0.4643355209266609,0.17298279901165767,0.03795232503681862,0.20708741733674338,4.0337440612850965,3.074718127945807,-2.214075626659069,2.700854744970857,0.36,3.393189684441402,3.2925582347820637,0.6657424392687598
SpiralScanPath_4,Spiral,4,evaluation,Posterior physics mean + sequential advective ST,0.36763041451249107,0.4692473159867018,0.17404190345059223,0.03672123047514925,0.208414593638356,4.075756487913377,3.081099785369945,-2.2259108437127613,2.723026222240674,0.36,3.1657222653711212,3.2980854368344694,0.6631388975663892
SpiralScanPath_4,Spiral,4,evaluation,Advective posterior mean + sequential advective ST,0.37010302396054756,0.4724033806135159,0.15696169540263824,0.030353308377743318,0.20369447796309945,4.277152329970124,3.372828246338354,-2.5193838634028998,2.9749986206844214,0.28,3.0767186013442847,3.3088756045164587,0.6628151180694626
SpiralScanPath_4,Spiral,4,evaluation,Posterior-sample mixture sequential advective ST,0.3678597267616366,0.469540012546036,0.17381236414432205,0.036023868779224366,0.2080042881527399,4.086932679226952,3.0805870929170713,-2.2439533579620456,2.7310842511518754,0.36,3.0665283234376535,3.3369888321419694,0.6640406993945855
SpiralScanPath_5,Spiral,5,evaluation,Posterior physics mean + sequential ST,0.33318790120485203,0.44879051284902005,0.1768530639874817,0.059095748575928864,0.20683842646205752,3.6592777514278683,2.4972812821987644,-1.6141556602949505,2.1413107142954875,0.6,4.514851332984204,8.146395592374745,0.6703297296996243
SpiralScanPath_5,Spiral,5,evaluation,Posterior physics mean + sequential advective ST,0.33468357865169696,0.45080512936420236,0.17653714555291258,0.0556652541979605,0.2072452708631676,3.7607829538581194,2.643775575972611,-1.783521883962096,2.258879616277335,0.56,4.358070648574778,8.176014514886958,0.6682113075242647
SpiralScanPath_5,Spiral,5,evaluation,Advective posterior mean + sequential advective ST,0.3363822825990346,0.4530932142945,0.17094308669954744,0.054020717693296263,0.20671648175347876,3.77891232290318,2.7475128633137547,-1.717011926868213,2.3768256754371806,0.48,4.179791876074703,8.601361072131624,0.6682289258707698
SpiralScanPath_5,Spiral,5,evaluation,Posterior-sample mixture sequential advective ST,0.3325808756275118,0.44797287415571263,0.17693163849724186,0.0581429080144706,0.207688469154346,3.6954137447720194,2.5697460324761074,-1.6684022410475086,2.2028459585430795,0.52,4.0961128663000546,8.231677085728506,0.6680149678127861
SpiralScanPath_6,Spiral,6,evaluation,Posterior physics mean + sequential ST,0.33876311129171316,0.4811489695295699,0.17576538509340067,0.04360367726040754,0.20886941984914972,4.3122742538213545,3.4376090804844557,-2.4927877085051455,3.010516099022588,0.32,3.47856880070814,8.091671711980041,0.663737878462124
SpiralScanPath_6,Spiral,6,evaluation,Posterior physics mean + sequential advective ST,0.338867980976494,0.48129791709524444,0.17572653022042992,0.04316256823613083,0.20850429568989592,4.315426545467284,3.440929490178312,-2.5063026018112464,3.0290599438781625,0.28,3.0898142150919035,8.048720079814586,0.6617166450357009
SpiralScanPath_6,Spiral,6,evaluation,Advective posterior mean + sequential advective ST,0.34840001791117875,0.49483637389815177,0.17162602969554583,0.03828079701137754,0.20912395368864545,4.477468303978073,3.7154378343587426,-2.855387926778342,3.2713291500873627,0.16,3.118409346292574,7.833824082940737,0.6615403568285966
SpiralScanPath_6,Spiral,6,evaluation,Posterior-sample mixture sequential advective ST,0.3396355949926429,0.4823881677174512,0.17579538747629003,0.04289587241223938,0.20919696960452414,4.330005449595406,3.461658395890977,-2.5287009122921154,3.052211651584926,0.32,3.1811039670160928,8.084361789616253,0.6622542054502147
SpiralScanPath_7,Spiral,7,evaluation,Posterior physics mean + sequential ST,0.3256984533610541,0.463008221715051,0.1760965391053914,0.02886803306004227,0.20558508670811465,4.136578664666319,3.2030905107318426,-2.681270727126996,2.752921625594492,0.48,3.249657557609855,0.586334462217792,0.6624309733342562
SpiralScanPath_7,Spiral,7,evaluation,Posterior physics mean + sequential advective ST,0.3260679022808923,0.46353342496862376,0.1760690263280976,0.029325720299693336,0.20615450615617378,4.142669021008901,3.2050684362278705,-2.680120142526289,2.7979298604336647,0.32,2.93579309721694,0.579083043309879,0.6607576270739917
SpiralScanPath_7,Spiral,7,evaluation,Advective posterior mean + sequential advective ST,0.33058779714520137,0.4699588422890517,0.15938945423827877,0.028250035219082353,0.2030286905449707,4.303723590633972,3.444738331552894,-2.894206171892979,3.049509259897471,0.16,2.961431990082765,0.7896929447643402,0.6606510400086657
SpiralScanPath_7,Spiral,7,evaluation,Posterior-sample mixture sequential advective ST,0.3266058686630849,0.46429819021509955,0.17623618191838145,0.02926943802709445,0.2069814981069372,4.1499975198422,3.215237477844448,-2.690811290488591,2.813916490164919,0.36,3.014465973552378,0.5845489668781738,0.6609228783348843
SpiralScanPath_8,Spiral,8,evaluation,Posterior physics mean + sequential ST,0.334946384806701,0.4849974673374831,0.18992675487084365,0.03611329112329933,0.21080417642001137,4.300452239484064,3.3901620876105882,-2.80703159632315,2.9694988800678526,0.4,3.172226243443997,3.7447680051436123,0.6615342333484824
SpiralScanPath_8,Spiral,8,evaluation,Posterior physics mean + sequential advective ST,0.33479893975963687,0.48478396906539734,0.19008603131668766,0.036534691815625416,0.21171666296549915,4.296234156470483,3.387660975150427,-2.8041512179259893,3.007884849130895,0.32,2.964052573198121,3.7481407562088975,0.6603743074926302
SpiralScanPath_8,Spiral,8,evaluation,Advective posterior mean + sequential advective ST,0.3305531352198862,0.47863610617749847,0.17316089736719495,0.03599050141545178,0.20702280500392575,4.341838070259709,3.491431458668533,-2.9094822541404595,3.104255081440779,0.32,2.9189740652762772,3.4631905704458177,0.660268151737139
SpiralScanPath_8,Spiral,8,evaluation,Posterior-sample mixture sequential advective ST,0.3358936113042909,0.4863690374548652,0.1901413942920452,0.0356346526195767,0.2112395068445325,4.318125551848812,3.416263918290856,-2.831940076501273,3.034979419690941,0.28,2.8505262620238,3.7522519175207094,0.6602387959448276
SpiralScanPath_9,Spiral,9,evaluation,Posterior physics mean + sequential ST,0.3337555851146395,0.4952113286165792,0.1897789016255834,0.027644537487744963,0.2123690061945474,4.380555954245503,3.4796811475630465,-2.708400973624225,3.0452762307850394,0.32,3.335024299643619,0.7254118474169786,0.6654792257259027
SpiralScanPath_9,Spiral,9,evaluation,Posterior physics mean + sequential advective ST,0.3345151934198163,0.49633840080596475,0.19038015746043746,0.028704615039463453,0.21311049355192194,4.367162968407356,3.419644512069442,-2.662084779321042,3.0081881748459396,0.32,3.2209907550545087,0.8000143603230754,0.6638724124360353
SpiralScanPath_9,Spiral,9,evaluation,Advective posterior mean + sequential advective ST,0.3324741144918326,0.49330994090051955,0.17543589250333305,0.03165063551535459,0.2092480212312654,4.449487871053408,3.6507236685429554,-2.827282958520195,3.197569348218817,0.16,3.0885999969878046,0.6435366060346723,0.6637807608052936
SpiralScanPath_9,Spiral,9,evaluation,Posterior-sample mixture sequential advective ST,0.3357106590029938,0.4981121781633006,0.1901825962761187,0.02660225412601047,0.21318478832074905,4.400669632968044,3.4612384900582924,-2.7118096102346247,3.057931847122743,0.36,3.1800672107505488,0.8448376314008783,0.6635385098904282
SpiralScanPath_10,Spiral,10,evaluation,Posterior physics mean + sequential ST,0.31466649292693855,0.48023950412570293,0.18872484941726853,0.054367090789268706,0.2123245793559293,4.0440309314395035,3.195281811267198,-2.004291071443342,2.692750256971567,0.44,4.367873657320509,7.225100919337308,0.6688438511260313
SpiralScanPath_10,Spiral,10,evaluation,Posterior physics mean + sequential advective ST,0.3122117158356976,0.4764930584140192,0.18824675411691424,0.05592598981276548,0.2133853427069308,3.9906683239860703,3.13712184758328,-1.913359054389798,2.6862040981247004,0.32,3.6612133046475286,7.2716106959420586,0.664483216640537
SpiralScanPath_10,Spiral,10,evaluation,Advective posterior mean + sequential advective ST,0.32278679871145155,0.49263259875433585,0.17181749841624053,0.03538620674732067,0.208880041380723,4.436794525647061,3.5461837784362458,-2.618410930981984,3.120352503751647,0.24,3.510251502243707,7.286041177040943,0.6638756151252526
SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,0.31427854157623164,0.4796474183190592,0.1884861880929164,0.05406768798449528,0.21318619821688983,4.045893279317482,3.1919611482349386,-2.0262733448972834,2.7496438395719194,0.36,3.8839733938198377,7.19068124600409,0.6660824104039752
SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,0.31802304289088507,0.4993335481212853,0.18526901944378124,0.03535663288683229,0.211210345205801,4.502945955362574,3.5693635472714345,-2.703578518044435,3.1307359943188198,0.24,3.2143082193158716,7.4382503630240535,0.6627747900886451
SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,0.317865483675595,0.4990861616385486,0.1854629250290281,0.03617111006232266,0.21170540401763335,4.497409748543621,3.5586569888154234,-2.6823675549820245,3.155340615963957,0.24,2.9891284094768524,7.506421643960607,0.6613029394323926
SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,0.3238933631316802,0.5085506407187237,0.17740735437720775,0.029105270846912754,0.2112760592257386,4.608946973227968,3.764027938278082,-2.8682417348150513,3.325647178679852,0.2,3.0618421700893284,7.821092496199469,0.6611256112566394
SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,0.3177717308173223,0.49893895863419313,0.18573417633235595,0.037001672724921074,0.21089346893479072,4.491667088385037,3.546332406941301,-2.664407910138134,3.123352187781515,0.24,3.0704826177745757,7.5369714538907715,0.6617074010487775
SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,0.30138662372235986,0.48536093855639795,0.18528627210436158,0.033150065025560206,0.2109195831712977,4.256233247063594,3.322623990452489,-2.472611784672217,2.882882560262835,0.32,3.195225918023707,7.801922597449277,0.6636426431135063
SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,0.3009416437662083,0.48464433114201105,0.18414053298106278,0.031254411389175535,0.21068300936104686,4.2799603050225645,3.3587289297485516,-2.5146448040376366,2.9247163437864687,0.32,3.1738777320021994,7.7202128449369525,0.6623923940824684
SpiralScanPath_12,Spiral,12,evaluation,Advective posterior mean + sequential advective ST,0.3030944556060939,0.48811127589966813,0.17351824281584868,0.03570576409980152,0.20859179696851904,4.340534071716419,3.4979929449900466,-2.6411233500771867,3.0645637739036795,0.2,3.055466427178765,7.829874834798318,0.6616953534107954
SpiralScanPath_12,Spiral,12,evaluation,Posterior-sample mixture sequential advective ST,0.30236057938891037,0.48692942235501785,0.18486096144133896,0.031394841100157854,0.2116123269592333,4.296473438682247,3.3868949577629723,-2.541968589440919,2.946747946149003,0.32,3.1565181629012136,7.742444198592182,0.6622958761669209
SpiralScanPath_13,Spiral,13,development,Posterior physics mean + sequential ST,0.29268265103577173,0.46805195091555424,0.19275720730086063,0.03131149410970912,0.21021874607337165,3.978109156916764,2.885191000670068,-2.2726603061317405,2.46667271223187,0.52,3.7541736396444323,0.1223495912083763,0.6673597278593753
SpiralScanPath_13,Spiral,13,development,Posterior physics mean + sequential advective ST,0.30074816225233364,0.48095014712460005,0.19868656501533782,0.029131501666035658,0.2138476869899266,4.020227869765201,2.8522090034653615,-2.155065663787452,2.4352443923890696,0.48,3.7391046636861915,0.4217874238166246,0.6661139928830694
SpiralScanPath_13,Spiral,13,development,Advective posterior mean + sequential advective ST,0.2850738562351586,0.4558841260105247,0.1742990189737965,0.030605517182222337,0.20402543844424278,3.9533724369258776,2.867595590677222,-2.2073287836955817,2.442857078296742,0.44,3.678323335677626,0.1343195109491262,0.6657986014893525
SpiralScanPath_13,Spiral,13,development,Posterior-sample mixture sequential advective ST,0.29980474613327124,0.4794414558732066,0.19839387602050654,0.03052684788467723,0.21312308291092608,4.0097633606298,2.8118669496159736,-2.1020119945272153,2.4238664030050843,0.52,3.4939315534821365,0.44763408457873766,0.6637052307443165
