region,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
saturated_censored_GP_sampled,80,6.324782455980392,2.5218178195117296,-1.93421914245233,0.49187014978221716,0.4875,1.806742456208648,1.0,0.0,4.05051741361606,11.85814216653357,5.175102650214948,2.1137625941186187,0.5375,2.303928409949195,DiagonalScanPath_7,Diagonal,7,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,11.244151627738665,6.48878339049611,-6.48878339049611,0.5095366944923402,0.04,1.8241682738596956,1.0,0.0,13.028153430340566,21.008492814750355,13.028153430340566,8.385007045726423,0.96,6.20293555629781,DiagonalScanPath_7,Diagonal,7,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.1147625117349091,0.27668253603211457,-0.040298178885351504,0.02614485318087645,0.01719312275089964,0.08707270045110375,0.03078768492602959,0.9692123150739704,1.6422016629814524,6.907209215758371,3.1950215534277446,1.5255774988618995,0.35064935064935066,0.2666174228351392,DiagonalScanPath_8,Diagonal,8,development,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2424,0.2544603034182518,0.203064257089199,0.003867541516452199,6.906551568647431e-13,0.0,0.0,0.0,1.0,,,,,,0.2030642570892064,DiagonalScanPath_8,Diagonal,8,development,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,77,6.190721196514822,2.5942242004168845,-1.4306580003655098,0.849198413035037,0.5584415584415584,2.828166543223513,1.0,0.0,1.6422016629814524,6.907209215758371,3.1950215534277446,1.5255774988618995,0.35064935064935066,2.2673040951486594,DiagonalScanPath_8,Diagonal,8,development,Hybrid previous censored representation,Previous censored representation
top_1pct,25,10.745859489892238,6.068553268399301,-6.068553268399301,0.9669012252591639,0.28,3.105062799253003,1.0,0.0,7.222415256064253,11.935174263085036,7.222415256064253,4.6863967822367885,0.72,5.625951050357287,DiagonalScanPath_8,Diagonal,8,development,Hybrid previous censored representation,Previous censored representation
overall,2501,0.991862153348045,0.2624882863668184,-0.04101615282852382,0.020739329323223046,0.01879248300679728,0.07546248194635763,0.032387045181927226,0.9676129548180727,2.171815692958237,9.44441028523327,3.501466095797939,1.424456174646969,0.3950617283950617,0.2545408165397893,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2420,0.2515248908748183,0.20189559339247398,-0.0010863982135827547,6.80419894529427e-13,0.0,0.0,0.0,1.0,,,,,,0.20189559339246282,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,81,5.337220080815862,2.072788496217603,-1.233979191941578,0.6403587979720274,0.5802469135802469,2.3300205845412396,1.0,0.0,2.171815692958237,9.44441028523327,3.501466095797939,1.424456174646969,0.3950617283950617,1.827398100694483,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.503940552084671,5.002200391749323,-5.002200391749323,0.6599614955047397,0.4,2.4193832068740404,1.0,0.0,8.377128618776021,16.818281015220787,8.377128618776021,3.3227824880114065,0.72,4.702242578688454,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
