region,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
overall,2501,0.584238922449584,0.07319140972583478,0.029169498805768274,0.6575144304628701,0.9976009596161536,2.510256252969198,1.0,0.0,-0.04269013563359493,0.8244555509334638,0.11678002102766903,0.047040072275568744,0.001999200319872051,0.17650489820015008,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
above_camera_ceiling,76,3.3230573333369686,0.783997145397835,0.7833939536989738,0.6910032907736497,0.9210526315789473,2.617993313895827,1.0,0.0,-1.108228566445227,4.660714122892336,1.1091704695740907,0.17101524271989277,0.06578947368421052,0.7962483399698304,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
top_1pct,25,5.791854321822132,2.213944055514678,2.213944055514678,0.6959737655190185,0.76,2.6197893197046347,1.0,0.0,-3.118513322600592,8.122654839005817,3.118513322600592,0.3189524837768675,0.2,2.0808280941483024,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
overall,2501,0.4449462343270074,0.06800359676566138,0.02398168584559488,0.6575144304628701,0.998000799680128,2.510256252969198,1.0,0.0,-0.035396740964150755,0.6307819654217223,0.10948662635822486,0.047040072275568744,0.001599360255897641,0.17139961565801953,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
above_camera_ceiling,76,2.5149753777798587,0.6132771425900239,0.6126739508911626,0.6910032907736497,0.9342105263157895,2.617993313895827,1.0,0.0,-0.8682183023889124,3.5280957968034654,0.8691602055177764,0.17101524271989277,0.05263157894736842,0.6282442394715613,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
top_1pct,25,4.382242058604304,1.694955246978932,1.694955246978932,0.6959737655190185,0.8,2.6197893197046347,1.0,0.0,-2.388882119869396,6.146717923782659,2.388882119869396,0.3189524837768675,0.16,1.570095628633564,HorizontalScanPath_1,Horizontal,1,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
overall,2501,0.5555781125222249,0.19661994437139968,0.0015726480082532005,0.6576937353011829,0.98640543782487,2.519285073664434,1.0,0.0,-0.004199100892333009,0.8020443708515327,0.3005194151139531,0.16217514401012195,0.013594562175129948,0.21958104819565433,HorizontalScanPath_2,Horizontal,2,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.962642813901179,1.7793669981739406,-1.7614320283320934,0.686773273062383,0.5526315789473685,2.6178529555911716,1.0,0.0,2.532909797594117,4.215678812706164,2.56169199852765,1.5447082602103555,0.4473684210526316,1.5120480715670737,HorizontalScanPath_2,Horizontal,2,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
top_1pct,25,5.011659547996352,3.918914779710135,-3.918914779710135,0.6959737655200486,0.0,2.658976991218724,1.0,0.0,5.602170804665552,7.11607660485633,5.602170804665552,3.8065509294633237,1.0,3.548318220900394,HorizontalScanPath_2,Horizontal,2,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
overall,2501,0.4959197604359133,0.18323751106724565,0.02956660508557204,0.6576937353011829,0.9920031987205118,2.519285073664434,1.0,0.0,-0.044776671143867526,0.718057147576905,0.2814186820318865,0.1621094529368115,0.0075969612155137945,0.2076673076564277,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.5602695588366693,1.2415624373480376,-0.9377540716141787,0.686773273062383,0.7763157894736842,2.617852955591173,1.0,0.0,1.345093477494915,3.6354151195649242,1.7858165910186563,0.7150735491903573,0.19736842105263158,1.0505690120407565,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.4149712286686595,2.989950879180833,-2.8949009469944893,0.6959737655200486,0.36,2.6589769912187307,1.0,0.0,4.140696913680916,6.262613500724453,4.275687999357827,2.170789844845574,0.6,2.6538781627358246,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
overall,2501,0.4963981355185645,0.1832593072415583,0.029210693965716534,0.6646157021364962,0.995201919232307,2.545629895445629,1.0,0.0,-0.05051387816904509,0.6308014408052913,0.2692994711515164,0.16157610155216728,0.004398240703718513,0.20722280816772207,HorizontalScanPath_2,Horizontal,2,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.563992533748341,1.2435746150788007,-0.9481317011514422,0.8898572320324438,0.8421052631578947,3.3957297030011286,1.0,0.0,1.1038789392841344,3.086182698072544,1.439471010966492,0.5497003189348142,0.14473684210526316,1.0452336549603656,HorizontalScanPath_2,Horizontal,2,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
top_1pct,25,4.421856286394317,2.9993299003998777,-2.9095575150436956,0.9911928975425941,0.52,3.7868353249628695,1.0,0.0,3.3635944699665936,5.319023010158412,3.424072766008729,1.935727267408188,0.44,2.600336487208846,HorizontalScanPath_2,Horizontal,2,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
overall,2501,0.49628988393900086,0.18331331075611365,0.029356975631561665,0.664581352197674,0.9948020791683326,2.539988205889066,1.0,0.0,-0.05071595374456428,0.630990260667526,0.2694213892879403,0.1615761102993239,0.004798080767692923,0.20764992151781866,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.562818928911981,1.2440234567777455,-0.9456845681665353,0.8891519542811226,0.8421052631578947,3.34884451972243,1.0,0.0,1.101147205345294,3.0865148221337866,1.4410642835006116,0.5519194478871605,0.14473684210526316,1.0495834183852564,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
top_1pct,25,4.419492610613115,2.9971242243192044,-2.906726760823399,0.9906899022701949,0.52,3.7452437815301325,1.0,0.0,3.3618550660014574,5.318970345221966,3.4228181008146255,1.9268011476873337,0.44,2.5965935878387527,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
overall,2501,0.5639764553435099,0.07785453137207402,0.018201566632714286,0.657741565823324,0.998000799680128,2.518866130187792,1.0,0.0,-0.024102026861067317,0.7966543639693064,0.12463984606428825,0.051972126573185534,0.001999200319872051,0.17796874075836674,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
above_camera_ceiling,76,3.2006432546644628,0.7735423379833787,0.7698770233338749,0.687420999265778,0.9342105263157895,2.6276373012674257,1.0,0.0,-1.0886802938287663,4.487074702066065,1.0942687316711968,0.1286868541031767,0.06578947368421052,0.7928594662384891,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
top_1pct,25,5.573686779111433,2.1626130594628172,2.1626130594628172,0.6959737655203397,0.8,2.6690254214022957,1.0,0.0,-3.046052895507216,7.8130303443697535,3.046052895507216,0.348245660167265,0.2,2.042952679497539,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
overall,2501,0.4280585527631574,0.07270313519862985,0.013050170459270117,0.657741565823324,0.9984006397441023,2.518866130187792,1.0,0.0,-0.01687274229364501,0.608175778996646,0.11741056149686596,0.051972126573185534,0.001599360255897641,0.17299835414924022,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
above_camera_ceiling,76,2.409765715921342,0.6040207349599067,0.6003554203104029,0.687420999265778,0.9473684210526315,2.6276373012674257,1.0,0.0,-0.8507797582613562,3.3794191710255777,0.8563681961037867,0.1286868541031767,0.05263157894736842,0.6292945069039436,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
top_1pct,25,4.197641943047594,1.6728084254809414,1.6728084254809414,0.6959737655203397,0.84,2.6690254214022957,1.0,0.0,-2.358603890179598,5.885526056044408,2.358603890179598,0.348245660167265,0.16,1.565007051775511,HorizontalScanPath_2,Horizontal,2,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
overall,2501,0.5579381989281627,0.19454904166519207,-0.0026031213863065635,0.6575144304628701,0.9876049580167933,2.516929772717108,1.0,0.0,-0.0007409872258249096,0.8068101301819679,0.29949563697440784,0.15822527102994757,0.013194722111155539,0.21884771027570363,HorizontalScanPath_3,Horizontal,3,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,3.000467572492878,1.8128117765571568,-1.8128117765571568,0.6883926991761006,0.5921052631578947,2.608362771562991,1.0,0.0,2.6105224329588683,4.270068193877662,2.6105224329588683,1.5071232495343145,0.4342105263157895,1.5387907113472612,HorizontalScanPath_3,Horizontal,3,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
top_1pct,25,5.085876623061924,4.017406147879026,-4.017406147879026,0.6959737655190185,0.0,2.6404355303425495,1.0,0.0,5.7500387249790545,7.225878700963047,5.7500387249790545,3.7256231928198456,1.0,3.6298679209566127,HorizontalScanPath_3,Horizontal,3,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
overall,2501,0.5092827435849147,0.18449034579431137,0.018498200344534418,0.6575144304628701,0.9916033586565374,2.516929772717108,1.0,0.0,-0.03146280625206801,0.7377236632195355,0.2849877171614824,0.15864148316502605,0.007996801279488205,0.2096516270720166,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.689081445175763,1.4191384307236945,-1.1818289031836084,0.6883926991761006,0.7236842105263158,2.608362771562991,1.0,0.0,1.6912367890440283,3.819613812751709,2.042475292842962,0.7778119222069418,0.2631578947368421,1.205394642891999,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.628312795273699,3.414221232369225,-3.414221232369225,0.6959737655190185,0.2,2.6404355303425495,1.0,0.0,4.882680838903011,6.566020003315138,4.882680838903011,3.154856137194627,0.76,3.043315741678837,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
overall,2501,0.5093180130774163,0.18449643502514265,0.01847133034754368,0.6610659300400248,0.9924030387844862,2.53042224465625,1.0,0.0,-0.03755293970479398,0.6456179531922711,0.27666727006000424,0.1584487466717833,0.0075969612155137945,0.20946597803079528,HorizontalScanPath_3,Horizontal,3,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.6893164387636475,1.4193976459699693,-1.1826574913297874,0.7941771231964875,0.75,3.0091808295657994,1.0,0.0,1.4771671932426702,3.229037539495571,1.7824426051825,0.6726281278920937,0.25,1.1997485968409656,HorizontalScanPath_3,Horizontal,3,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
top_1pct,25,4.62868828228331,3.4149280619650404,-3.4149280619650404,0.7976529580846835,0.28,3.0289318220717885,1.0,0.0,4.241757056287182,5.541666765594518,4.241757056287182,2.9365105252990604,0.76,3.002877158534222,HorizontalScanPath_3,Horizontal,3,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
overall,2501,0.5093328026319343,0.18450136395732897,0.018460298147669522,0.6610727060065621,0.9928028788484606,2.530175707000442,1.0,0.0,-0.037544091125448716,0.6455626727358601,0.2766666418444301,0.15844874656558383,0.0075969612155137945,0.20927649911713947,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.6894076069067228,1.419577668381672,-1.1830041643029274,0.7944049074654554,0.7631578947368421,3.036214058530443,1.0,0.0,1.477435198686327,3.2286736288530484,1.7824435031844414,0.6725034012822233,0.25,1.20477918430841,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
top_1pct,25,4.628783885230582,3.4153220360108913,-3.4153220360108913,0.7978416907809343,0.28,3.055451016883171,1.0,0.0,4.241826832646528,5.540978223558672,4.241826832646528,2.9361085683289163,0.76,3.0116986510352386,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
overall,2501,0.6040586897467894,0.08041482136822002,0.031601250316715665,0.6575144304628701,0.998000799680128,2.516929772717108,1.0,0.0,-0.04618641178008407,0.8529319971678185,0.1290584258803736,0.05452140758939907,0.001999200319872051,0.17844230301741495,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
above_camera_ceiling,76,3.4292015135347715,0.7781111862291905,0.7691327508919152,0.6883926991761006,0.9342105263157895,2.608362771562991,1.0,0.0,-1.081156263054743,4.8050343172145284,1.0959593250229753,0.09557574156556856,0.06578947368421052,0.7991725768465144,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
top_1pct,25,5.966342325026317,2.151068430571911,2.1284631147985715,0.6959737655190185,0.84,2.6404355303425495,1.0,0.0,-2.987634391780409,8.359963529405531,3.024843594737269,0.2633722087842665,0.16,2.0442597854281352,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
overall,2501,0.4607011590418727,0.07501940306545737,0.026205832013953018,0.6575144304628701,0.9984006397441023,2.516929772717108,1.0,0.0,-0.038613425269644494,0.6541376492498444,0.12148543936993403,0.05452140758939907,0.001599360255897641,0.17334849739655803,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
above_camera_ceiling,76,2.595441731543605,0.600559328660646,0.5915808933233707,0.6883926991761006,0.9473684210526315,2.608362771562991,1.0,0.0,-0.8319452201256726,3.6372036830225474,0.8467482820939048,0.09557574156556856,0.05263157894736842,0.6315461576654201,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
top_1pct,25,4.520915371100129,1.6683317068893961,1.6457263911160567,0.6959737655190185,0.84,2.6404355303425495,1.0,0.0,-2.310344294526303,6.335440197417673,2.3475534974831636,0.2633722087842665,0.16,1.5774720909169673,HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
overall,2501,0.5436134230954925,0.1869651314482157,0.004737819936137851,0.6577683031497975,0.9868052778888444,2.517414941690026,1.0,0.0,-0.009899172099675196,0.7835569781688413,0.2857752414487853,0.15518887904437778,0.011995201919232307,0.21408618812997116,HorizontalScanPath_4,Horizontal,4,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.9200128456396195,1.6974811247971509,-1.6692542453867525,0.6853543052942392,0.5657894736842105,2.6315145403757385,1.0,0.0,2.396912436646231,4.153873649317231,2.4422846485904537,1.518442775398214,0.39473684210526316,1.4428704897273594,HorizontalScanPath_4,Horizontal,4,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.952431564058493,3.819594503214116,-3.819594503214116,0.6959835641385852,0.04,2.7162967293811926,1.0,0.0,5.464045917644553,7.036219259090318,5.464045917644553,3.7996569345527846,0.96,3.417437456219341,HorizontalScanPath_4,Horizontal,4,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
overall,2501,0.48871668432505533,0.1769321535373211,0.030791231701233577,0.6578723177815355,0.9924030387844862,2.517935887753287,1.0,0.0,-0.0475998092781042,0.7057890228514359,0.27126174619442345,0.15583899639930165,0.006797281087564974,0.20432684502013812,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.5512243328866586,1.2351746049517658,-0.9421459422169377,0.6887147501148198,0.7631578947368421,2.6394780375528306,1.0,0.0,1.343283891213228,3.623345601058102,1.7750721131444542,0.8066200185972205,0.21052631578947367,1.0489071047494811,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.4036344452596525,2.9956224614997766,-2.9956224614997766,0.6959879313698539,0.28,2.6583931689467954,1.0,0.0,4.285702155436287,6.250529127912922,4.285702155436287,2.5274478211123057,0.64,2.640988579454797,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
overall,2501,0.48946432221273933,0.1770111072531191,0.03014949169496646,0.663429002426855,0.9944022391043582,2.5392084424564514,1.0,0.0,-0.05208169521951174,0.6397457723770223,0.26161580949640606,0.15558483795889727,0.005197920831667333,0.2040267309376171,HorizontalScanPath_4,Horizontal,4,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.5568933462539665,1.2400910143891486,-0.9604392478090593,0.8465500410959379,0.8157894736842105,3.244893482708673,1.0,0.0,1.15359546394463,3.211321151213755,1.4993642097569433,0.6749657394569191,0.17105263157894737,1.044828900497012,HorizontalScanPath_4,Horizontal,4,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
top_1pct,25,4.414315890269519,3.012187013242476,-3.012187013242476,0.8797912495001189,0.44,3.3636492085981082,1.0,0.0,3.6399901369766137,5.548005665712789,3.6399901369766137,2.112336503102201,0.52,2.593624493018814,HorizontalScanPath_4,Horizontal,4,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
overall,2501,0.48940999127315965,0.1768962245663203,0.029978978671097105,0.6633813470346527,0.9944022391043582,2.541619915231526,1.0,0.0,-0.05193353953028752,0.6395719958000651,0.26145341613418305,0.15583899640123916,0.005197920831667333,0.20398514961485262,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.5563640654106603,1.235930223673498,-0.966072566685433,0.8447189226065743,0.8157894736842105,3.282517219486657,1.0,0.0,1.1579349134169732,3.2101754845197616,1.4940364063732015,0.6709314012782537,0.17105263157894737,1.0403682771492502,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
top_1pct,25,4.414798413711702,3.012589360215645,-3.012589360215645,0.8824470834699802,0.44,3.41174818998064,1.0,0.0,3.636043359198979,5.547435161921685,3.636043359198979,2.099571544681079,0.52,2.5892207153927496,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
overall,2501,0.5839066139379809,0.07448612678286881,0.018774577750436876,0.6577730156632864,0.998000799680128,2.51733603773634,1.0,0.0,-0.025203300759971303,0.8238685460568608,0.11902744587792381,0.05195181207778697,0.001999200319872051,0.17686919509407806,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
above_camera_ceiling,76,3.322853818631964,0.8019751849588562,0.7926500064022474,0.6855066073198567,0.9342105263157895,2.6120026586882688,1.0,0.0,-1.1223247245654808,4.660747236077726,1.1377928844341316,0.17600470353941086,0.06578947368421052,0.799595274166283,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
top_1pct,25,5.790077101927766,2.2041775337413743,2.2041775337413743,0.6959837578592244,0.8,2.653778053070155,1.0,0.0,-3.105355734180506,8.120208826020505,3.105355734180506,0.29678763628899313,0.2,2.0819770572468017,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
overall,2501,0.4445579045255148,0.06929723609683519,0.013585687064403254,0.6577730156632864,0.9984006397441023,2.51733603773634,1.0,0.0,-0.017908384899072666,0.6300803169889497,0.11173253001702516,0.05195181207778697,0.001599360255897641,0.17177133004609554,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
above_camera_ceiling,76,2.514986257379649,0.6312197164618814,0.6218945379052725,0.6855066073198567,0.9473684210526315,2.6120026586882688,1.0,0.0,-0.8822644013009088,3.528526097929275,0.8977325611695595,0.17600470353941086,0.05263157894736842,0.6318352677846477,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
top_1pct,25,4.380381251180666,1.6850809095105705,1.6850809095105705,0.6959837578592244,0.84,2.653778053070155,1.0,0.0,-2.375572351456207,6.144160114993204,2.375572351456207,0.29678763628899313,0.16,1.5719866378466307,HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
overall,2501,0.5458896592905974,0.19138318838155205,0.014097110399848616,0.6579772138151643,0.9884046381447421,2.516249783209266,1.0,0.0,-0.026043459354805384,0.7884329150154132,0.2932468863072557,0.15979286581457455,0.011195521791283487,0.21674953441793113,HorizontalScanPath_5,Horizontal,5,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.9132231472464682,1.6648906710583191,-1.618960987967968,0.6843390778587283,0.618421052631579,2.6438236801165633,1.0,0.0,2.318638971909057,4.1396681932787915,2.3891060988685093,1.5133473885200406,0.3684210526315789,1.436656860273254,HorizontalScanPath_5,Horizontal,5,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.95987442625001,3.865415633115467,-3.865415633115467,0.6960317359321063,0.04,2.6429078920269604,1.0,0.0,5.524414169821036,7.041852778142034,5.524414169821036,3.6618054225297736,0.96,3.4747319751765913,HorizontalScanPath_5,Horizontal,5,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
overall,2501,0.503300142089726,0.1846030784784836,0.035427930916682976,0.6580124054844424,0.9916033586565374,2.5159181446059895,1.0,0.0,-0.05709426594483456,0.7288685760050422,0.28376671532732234,0.16119320575961563,0.008396641343462616,0.20979195531659087,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.6285916135101632,1.3618508217227199,-0.9897564086192724,0.6861191639691981,0.75,2.6259115835244033,1.0,0.0,1.405499941455994,3.7326148639548227,1.9584500977920904,0.846862060862443,0.25,1.1506649188884177,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
top_1pct,25,4.517019813551553,3.227613518157166,-3.227613518157166,0.6959105824442253,0.24,2.699612262470339,1.0,0.0,4.611747134784162,6.407635205282574,4.611747134784162,2.920881228704192,0.76,2.8596618333774013,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-mean previous state + ST innovation,Oracle controlled current update
overall,2501,0.5027531415253439,0.18466537855973963,0.03640653055924961,0.6630772938304723,0.9928028788484606,2.535008732691538,1.0,0.0,-0.06287988118072073,0.6560727514814257,0.2742309718328499,0.1609446979634611,0.006397441023590564,0.20903694611329285,HorizontalScanPath_5,Horizontal,5,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.624226543100157,1.3610677975583918,-0.9627683677911585,0.8317674127459163,0.7763157894736842,3.1534858652256017,1.0,0.0,1.1880496598802988,3.2738764629507213,1.6752332176360951,0.6892812883335174,0.21052631578947367,1.1426940890464827,HorizontalScanPath_5,Horizontal,5,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
top_1pct,25,4.5067111752561,3.208259304312894,-3.208259304312894,0.8446194932771075,0.32,3.17288653484444,1.0,0.0,3.9622349162467105,5.628936596204266,3.9622349162467105,2.362891617692102,0.64,2.798813552421523,HorizontalScanPath_5,Horizontal,5,evaluation,Moment-matched sequential advective ST,Oracle controlled current update
overall,2501,0.5025509346264905,0.1847045366540886,0.03681840290315418,0.6633693725649229,0.9936025589764095,2.530319437017342,1.0,0.0,-0.0634685592642192,0.6535089796945749,0.27394053967721055,0.16119320589516084,0.006397441023590564,0.2081725604991975,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
above_camera_ceiling,76,2.6228499187258545,1.3633343679878493,-0.9501567463763095,0.8398240206679067,0.7894736842105263,3.161672626858306,1.0,0.0,1.168073488103338,3.257483487813802,1.6690253779962103,0.7198505922366847,0.21052631578947367,1.1325950502677655,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
top_1pct,25,4.502994217923581,3.204314836483686,-3.204314836483686,0.8514125659710993,0.36,3.2349736609297155,1.0,0.0,3.939438064966952,5.5997860678737155,3.939438064966952,2.3614629342555675,0.64,2.7821861944067194,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Oracle controlled current update
overall,2501,0.5635675175035715,0.07780815001334573,0.035367237457923376,0.658079403990531,0.998000799680128,2.5157296744474484,1.0,0.0,-0.05281624980893202,0.7959684207901362,0.12410544995687697,0.0495910534954039,0.001999200319872051,0.17754675564722613,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
above_camera_ceiling,76,3.198626220306129,0.8154138809789867,0.8145432779316876,0.687153645369229,0.9342105263157895,2.622205412102262,1.0,0.0,-1.1539569085278671,4.484214078852409,1.1551934250892084,0.20478218442341745,0.06578947368421052,0.7936382242167488,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
top_1pct,25,5.567076169586092,2.1423057754497608,2.1423057754497608,0.6961117176092593,0.8,2.6272683633489944,1.0,0.0,-3.0126980563453265,7.803304301160941,3.0126980563453265,0.35086027849117485,0.2,2.0298529279270507,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + fixed clipped-calibrated source,Oracle controlled current update
overall,2501,0.4276500177904778,0.0726538838755381,0.03021297132011575,0.658079403990531,0.9984006397441023,2.5157296744474484,1.0,0.0,-0.04558293054187361,0.6074609667187266,0.11687213068981855,0.0495910534954039,0.001599360255897641,0.17257023806325728,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
above_camera_ceiling,76,2.4078481617084373,0.6457978334703436,0.6449272304230445,0.687153645369229,0.9473684210526315,2.622205412102262,1.0,0.0,-0.9159235994895372,3.3767092355240864,0.9171601160508785,0.20478218442341745,0.05263157894736842,0.6298715074074583,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
top_1pct,25,4.190182292066959,1.652280691363619,1.652280691363619,0.6961117176092593,0.84,2.6272683633489944,1.0,0.0,-2.3249387743961716,5.874498856442822,2.3249387743961716,0.35086027849117485,0.16,1.5516411086590562,HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + dev-calibrated source,Oracle controlled current update
overall,2501,0.5408885272141768,0.18366152621686777,0.0049651215613161,0.6579374654478245,0.9876049580167933,2.51709423420819,1.0,0.0,-0.010467629630063343,0.7782123725462391,0.2805440146449632,0.15412378889246647,0.011595361855257898,0.21417015614507423,HorizontalScanPath_6,Horizontal,6,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
above_camera_ceiling,76,2.9084768558490985,1.6771513237472855,-1.6596061397457962,0.6761136854229794,0.5921052631578947,2.614962708831419,1.0,0.0,2.3820789877107242,4.127389992336882,2.4084834430849056,1.5646157794329878,0.3815789473684211,1.4328704463938586,HorizontalScanPath_6,Horizontal,6,evaluation,Observed-clipped previous state + ST innovation,Oracle controlled current update
