trajectory,family,run_index,role,method,field_excess_rel_l2,overall_rmse_K,overall_mae_K,overall_signed_error_K,overall_crps_K,top_1pct_rmse_K,top_1pct_mae_K,top_1pct_signed_error_K,top_1pct_crps_K,top_1pct_coverage_95,top_1pct_interval_width_95_K,peak_absolute_error_K,mean_posterior_sd_K
HorizontalScanPath_3,Horizontal,3,evaluation,Oracle true previous state + dev-calibrated source,0.5096903039610869,0.4607011590418727,0.07501940306545737,0.026205832013953018,0.17334849739655878,4.520915371100129,1.6683317068893961,1.6457263911160567,1.5774720909169673,0.84,2.6404355303425495,16.701568308630783,0.6575144304628701
HorizontalScanPath_4,Horizontal,4,evaluation,Observed-clipped previous state + ST innovation,0.5789205296252006,0.5436134230954925,0.1869651314482157,0.004737819936137851,0.2140861881299713,4.952431564058493,3.819594503214116,-3.819594503214116,3.417437456219344,0.04,2.7162967293811926,13.409449877922611,0.6577683031497975
HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-mean previous state + ST innovation,0.5204583067781112,0.48871668432505533,0.1769321535373211,0.030791231701233577,0.2043268450201381,4.4036344452596525,2.9956224614997766,-2.9956224614997766,2.640988579454789,0.28,2.6583931689467954,12.877512505604102,0.6578723177815355
HorizontalScanPath_4,Horizontal,4,evaluation,Moment-matched sequential advective ST,0.5212545029416299,0.48946432221273933,0.1770111072531191,0.03014949169496646,0.2040267309376168,4.414315890269519,3.012187013242476,-3.012187013242476,2.5936244930188086,0.44,3.3636492085981082,12.888934622796967,0.663429002426855
HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,0.521196643266022,0.48940999127315965,0.1768962245663203,0.029978978671097105,0.2039851496148529,4.414798413711702,3.012589360215645,-3.012589360215645,2.5892207153927638,0.44,3.41174818998064,12.889239860850182,0.6633813470346527
HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + fixed clipped-calibrated source,0.6218307198298401,0.5839066139379809,0.07448612678286881,0.018774577750436876,0.1768691950940797,5.790077101927766,2.2041775337413743,2.2041775337413743,2.0819770572468133,0.8,2.653778053070155,25.75082820724913,0.6577730156632864
HorizontalScanPath_4,Horizontal,4,evaluation,Oracle true previous state + dev-calibrated source,0.4734314617756804,0.4445579045255148,0.06929723609683519,0.013585687064403254,0.17177133004609715,4.380381251180666,1.6850809095105705,1.6850809095105705,1.571986637846639,0.84,2.653778053070155,19.612633766626004,0.6577730156632864
HorizontalScanPath_5,Horizontal,5,evaluation,Observed-clipped previous state + ST innovation,0.5595629095156343,0.5458896592905974,0.19138318838155205,0.014097110399848616,0.21674953441793038,4.95987442625001,3.865415633115467,-3.865415633115467,3.4747319751765855,0.04,2.6429078920269604,13.528877761489582,0.6579772138151643
HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-mean previous state + ST innovation,0.5159066252204605,0.503300142089726,0.1846030784784836,0.035427930916682976,0.20979195531658926,4.517019813551553,3.227613518157166,-3.227613518157166,2.8596618333774004,0.24,2.699612262470339,13.084444656501319,0.6580124054844424
HorizontalScanPath_5,Horizontal,5,evaluation,Moment-matched sequential advective ST,0.5153459235802975,0.5027531415253439,0.18466537855973963,0.03640653055924961,0.20903694611329363,4.5067111752561,3.208259304312894,-3.208259304312894,2.79881355242153,0.32,3.17288653484444,13.066495378142008,0.6630772938304723
HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,0.5151386518748879,0.5025509346264905,0.1847045366540886,0.03681840290315418,0.20817256049919788,4.502994217923581,3.204314836483686,-3.204314836483686,2.7821861944067,0.36,3.2349736609297155,13.060919779480741,0.6633693725649229
HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + fixed clipped-calibrated source,0.5776835564399806,0.5635675175035715,0.07780815001334573,0.035367237457923376,0.17754675564722633,5.567076169586092,2.1423057754497608,2.1423057754497608,2.0298529279270556,0.8,2.6272683633489944,20.795431987973757,0.658079403990531
HorizontalScanPath_5,Horizontal,5,evaluation,Oracle true previous state + dev-calibrated source,0.4383616434871241,0.4276500177904778,0.0726538838755381,0.03021297132011575,0.17257023806325747,4.190182292066959,1.652280691363619,1.652280691363619,1.55164110865906,0.84,2.6272683633489944,15.800341158811932,0.658079403990531
HorizontalScanPath_6,Horizontal,6,evaluation,Observed-clipped previous state + ST innovation,0.5279357691200106,0.5408885272141768,0.18366152621686777,0.0049651215613161,0.21417015614507387,4.949197803919771,3.892556883823859,-3.892556883823859,3.497958385885305,0.0,2.7064704462079794,9.875817366427214,0.6579374654478245
HorizontalScanPath_6,Horizontal,6,evaluation,Posterior-mean previous state + ST innovation,0.4738052271682479,0.48542990738548614,0.17440274438629422,0.02172150134038936,0.20629701572498635,4.390170121380958,3.2143812742351794,-3.2143812742351794,2.842484378830091,0.16,2.6846960283116825,8.449149755706685,0.6580063316440865
HorizontalScanPath_6,Horizontal,6,evaluation,Moment-matched sequential advective ST,0.46939455457793033,0.48091102016294124,0.17404157174475746,0.02331530303150268,0.20547060333793843,4.333620623171927,3.1463364084589625,-3.1463364084589625,2.7351963011537026,0.36,3.097889009040318,8.33485550251595,0.6606453593497079
HorizontalScanPath_6,Horizontal,6,evaluation,Posterior-sample mixture sequential advective ST,0.46972928112088885,0.4812539591290622,0.17405304476663785,0.02325564166447996,0.20513246433205162,4.337390304610863,3.148145925363967,-3.148145925363967,2.7237681019477566,0.32,3.103735767684982,8.34583496581979,0.6610462664022365
HorizontalScanPath_6,Horizontal,6,evaluation,Oracle true previous state + fixed clipped-calibrated source,0.5903547134264122,0.6048389030571112,0.07636388069610799,0.02674417552806253,0.1785643098947355,5.980599540850235,2.178440348637157,2.167359233416876,2.0501300752632865,0.84,2.6514011790867107,22.710176010927853,0.6580564760419647
HorizontalScanPath_6,Horizontal,6,evaluation,Oracle true previous state + dev-calibrated source,0.450139833548144,0.46118388987760234,0.07096344620068955,0.02134374103264408,0.17339870169359303,4.534994501816075,1.6953553191387072,1.684274203918426,1.5812041212575823,0.84,2.6514011790867107,16.66335560546503,0.6580564760419647
HorizontalScanPath_7,Horizontal,7,evaluation,Observed-clipped previous state + ST innovation,0.5143197572237681,0.5491080796943186,0.19382228018891492,0.008730169080006416,0.2176023729481213,4.956066568652248,3.860464522904704,-3.860464522904704,3.463411471159978,0.04,2.68264922773267,13.233738919428674,0.6578893135939264
HorizontalScanPath_7,Horizontal,7,evaluation,Posterior-mean previous state + ST innovation,0.4374626814032596,0.4670524310011291,0.19288733826564894,0.04792608620606362,0.21425238501311844,3.7660209449940267,2.5138311421662434,-2.3376185195767425,2.21331436676385,0.48,2.645425613111463,10.619126563517284,0.6584588549702785
HorizontalScanPath_7,Horizontal,7,evaluation,Moment-matched sequential advective ST,0.4693342820420529,0.5010798102292184,0.19402798025644494,0.03264530899700615,0.21454280123131866,4.288328574565145,3.106829224296171,-2.957189067471095,2.6560923112047425,0.48,3.6615463672038415,11.312058345091145,0.6664259897496916
HorizontalScanPath_7,Horizontal,7,evaluation,Posterior-sample mixture sequential advective ST,0.45376649085780474,0.48445902169795957,0.193841110930097,0.04197916554026281,0.21373777075085054,4.033468606723794,2.8415058411713017,-2.6996804048962715,2.4326796179351846,0.44,3.303371143408799,11.041898170365755,0.663265967036094
HorizontalScanPath_7,Horizontal,7,evaluation,Oracle true previous state + fixed clipped-calibrated source,0.5475665547662282,0.5846036734336494,0.07932366017093566,0.02541863786753894,0.1780590385721132,5.782303142776443,2.1978146495195663,2.18830407536371,2.054425148768457,0.8,2.7161048590908354,25.734028945120144,0.6580283342728904
HorizontalScanPath_7,Horizontal,7,evaluation,Oracle true previous state + dev-calibrated source,0.417398904637546,0.44563155074814054,0.07412961485496034,0.020224592551563624,0.17297824752449384,4.3717164911429345,1.6782023561093957,1.6686917819535392,1.5461428123646161,0.84,2.7161048590908354,19.5940373629374,0.6580283342728904
HorizontalScanPath_8,Horizontal,8,evaluation,Observed-clipped previous state + ST innovation,0.502773155562087,0.5548761557254451,0.1956862370928637,0.01665653703239362,0.21994782866530893,5.004771030419384,3.9714715442515605,-3.9714715442515605,3.582819798291912,0.04,2.6260452256812257,13.42232111303747,0.6578914609447133
HorizontalScanPath_8,Horizontal,8,evaluation,Posterior-mean previous state + ST innovation,0.41821147288543703,0.4615512419224442,0.1862172585763976,0.05672964024056389,0.20876347552934632,3.840842959679745,2.542870046524913,-2.5106976825357106,2.2038874479181003,0.44,2.6880282658068357,12.278704694973442,0.6583768463952706
HorizontalScanPath_8,Horizontal,8,evaluation,Moment-matched sequential advective ST,0.4171544945508014,0.46038472762366084,0.1859893377731673,0.05782657530952864,0.20798979919857985,3.8256426792064313,2.5246387149889573,-2.4948931394028273,2.1010431746809806,0.72,3.7169273901358384,12.211238737773272,0.6662927805675202
HorizontalScanPath_8,Horizontal,8,evaluation,Posterior-sample mixture sequential advective ST,0.418285825063584,0.46163329930821284,0.1861530345580162,0.0578582781124367,0.20763221426104536,3.837196387510921,2.5393629456669533,-2.509970163912176,2.1283502662330314,0.68,3.7688214617780407,12.222249470485849,0.6673170808643911
HorizontalScanPath_8,Horizontal,8,evaluation,Oracle true previous state + fixed clipped-calibrated source,0.5112834989860231,0.5642684365000574,0.07853501819897306,0.03353619379197862,0.1774845386569954,5.577211442857533,2.1708788426908745,2.1708788426908745,2.037196720029564,0.8,2.767180429314369,20.82298097155865,0.6580316130716748
HorizontalScanPath_8,Horizontal,8,evaluation,Oracle true previous state + dev-calibrated source,0.38803460311739507,0.42824710604430916,0.07337535114152592,0.028376526734531483,0.17251600308121548,4.200224729739562,1.6804071334061745,1.6804071334061745,1.5583423107716303,0.84,2.767180429314369,15.825948605434462,0.6580316130716748
