trajectory,method,method_label,percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K,mean_abs_standardized_residual
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,50-60%,50.0,60.0,251,0.2079310271706781,0.13869758214034242,0.08352917196784543,0.7039094164720473,1.0,11.304479581878097,2.9755628447579587,0.06045502336378956
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,60-70%,60.0,70.0,250,0.22280339647379385,0.16140795089485982,0.03798538537342301,0.7130569200690414,1.0,11.471697821522328,3.020481659487053,0.07146213427741085
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,70-80%,70.0,80.0,250,0.21147999648471896,0.16991502252087026,0.02919990487946211,0.7152360357839962,1.0,11.609869186207115,3.0559242909552027,0.067725348994238
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,80-90%,80.0,90.0,250,0.2732828380112216,0.2219013018796402,0.0016158173412011364,0.7021481121345564,1.0,11.220503158030912,2.9445810479512957,0.0917764366824411
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.260732745944534,0.21500917157009097,0.042920050219124276,0.7134629017651268,1.0,11.439891072234994,3.0163466131793295,0.07865016852768082
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,0.8062970325614721,0.5766442922656045,0.2892528302700299,0.8105476129328986,1.0,11.9147729897079,3.142111598230274,0.19136097606221486
DiagonalScanPath_7,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,5.141039338233801,3.8634102411797993,-3.032201964095293,2.8584687736947467,0.8,12.612105305323258,3.2429868879208748,1.1574623390301306
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,0-10%,0.0,10.0,250,0.16611867288340917,0.10911817313254937,0.037437755227157365,0.17091314203174057,1.0,2.4902148044388657,0.6610328250988853,0.17161991902955642
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,10-20%,10.0,20.0,250,0.15453260843952965,0.10096437800201238,0.06356848229097978,0.16845800349683845,1.0,2.5356204323637885,0.6607008054485568,0.15692415515962724
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,20-30%,20.0,30.0,250,0.16704387493781003,0.11665890210004227,0.036941475448237726,0.16946524055164242,1.0,2.4967799394647656,0.650449038876223,0.18453628637041508
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,30-40%,30.0,40.0,250,0.18122944818352957,0.12082104673362687,0.081731525915696,0.172959794842263,1.0,2.5229533267708413,0.6573551136586456,0.18954312977543597
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,40-50%,40.0,50.0,250,0.17875025586807733,0.12043094403160694,0.08150513781596692,0.17358229926136257,1.0,2.522340888480453,0.6616978961286677,0.19015775085507197
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,50-60%,50.0,60.0,251,0.1983463189009971,0.12697395522334196,0.09019159302303423,0.17601639923319617,1.0,2.490332037823901,0.6578188990886609,0.19956086110843665
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,60-70%,60.0,70.0,250,0.20295308917242616,0.14423141434556463,0.0570455560782234,0.17869641200805317,1.0,2.529010155821898,0.6639058776984006,0.22405123710614758
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,70-80%,70.0,80.0,250,0.1937450555936931,0.15419329579371582,0.03172593409253818,0.17985273272629027,1.0,2.549367289330232,0.6679486453227621,0.23397349628898126
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,80-90%,80.0,90.0,250,0.2530742732439104,0.20451750826461126,-0.007199845779290399,0.191072642337731,1.0,2.50577849372645,0.6543676504056143,0.31474369624560056
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,90-95%,90.0,95.0,125,0.2519002569278824,0.2079956091835629,0.027276316760807277,0.1917661595729802,1.0,2.50297914953877,0.6621706402468712,0.3156394297329321
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,95-99%,95.0,99.0,100,0.5954595643246922,0.4446233699719073,0.05367026673543023,0.3363119149637175,0.96,2.5742492423345293,0.6811829963783305,0.6469633833838533
DiagonalScanPath_7,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,99-100%,99.0,100.0,25,5.3970827638137076,4.347120258957477,-3.560934950690341,3.966182145997739,0.04,2.6742408702949776,0.6953941833051787,6.197415723680681
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,0-10%,0.0,10.0,250,0.18664459575249914,0.12947138913878847,0.09339801644478643,0.17498933992299695,1.0,2.5114256380497864,0.6602714097072875,0.20297654353899325
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,10-20%,10.0,20.0,250,0.17568579213683969,0.12077373893997628,0.0765208764166946,0.1719998010016091,1.0,2.5116395662264503,0.6576976766414319,0.1882424344771868
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,20-30%,20.0,30.0,250,0.19305816449833452,0.1307283612549454,0.10009732025912627,0.17542102628512848,1.0,2.5297415823700766,0.6598664785756962,0.20566561241519188
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,30-40%,30.0,40.0,250,0.1842261019050168,0.13153901574853785,0.0786752153580062,0.1736194156768603,1.0,2.512736015650486,0.6549106648348461,0.20839310670467387
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,40-50%,40.0,50.0,250,0.1880842592682361,0.12794604995530426,0.05591480769565578,0.17320342862167887,1.0,2.4770350377432013,0.6484759278219075,0.20178545990953217
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,50-60%,50.0,60.0,251,0.20205750408325748,0.13632047022266366,0.10913380859989615,0.17760319672130936,1.0,2.508033295166911,0.6556214581730857,0.21477850429641765
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,60-70%,60.0,70.0,250,0.18910416915452405,0.13650679897165105,0.08587043429113941,0.17557375203080375,1.0,2.5115200086375977,0.6600578702327642,0.2119267072743566
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,70-80%,70.0,80.0,250,0.19137928628691858,0.12841764361217883,0.06982016326837265,0.17530319433941693,1.0,2.5073267638526584,0.654169302538277,0.20520039303306742
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,80-90%,80.0,90.0,250,0.18991070989864586,0.1440313907968007,0.023286090535126733,0.17761519749379096,1.0,2.5272548512842388,0.6663966139561305,0.2228052817168114
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,90-95%,90.0,95.0,125,0.26277847001510407,0.2126848814041914,-0.0462236649947763,0.18789056455212316,1.0,2.3827752455639977,0.6304338827242646,0.3415549920449517
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,95-99%,95.0,99.0,100,0.7245599611129991,0.5192630769534674,0.2290009753211325,0.37945172993136644,0.98,3.0939671819080137,0.8111151579913263,0.5987621749407384
HorizontalScanPath_1,full-posterior mixture sequential advective stochastic ST,full-mixture ST,99-100%,99.0,100.0,25,4.167302181950858,2.7562323619244147,-2.7562323619244147,2.3857159528055853,0.56,3.5607166766847036,0.9490956780596165,2.9370273997538328
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,0-10%,0.0,10.0,250,0.19893882483844794,0.14121781672480144,0.08823050872569298,0.7071707340818775,1.0,11.498196727217348,3.0135283222916187,0.061253785509094286
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,10-20%,10.0,20.0,250,0.19135385079060444,0.1374972090352262,0.07006010828063564,0.7059049802400392,1.0,11.468582676498324,2.997740781202397,0.05741747533007699
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,20-30%,20.0,30.0,250,0.20692653229776253,0.14324213834358487,0.09849910572400632,0.7086725076362765,1.0,11.451132167098589,3.0106130494472625,0.06268639008800164
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,30-40%,30.0,40.0,250,0.20404347115751137,0.15055142551540052,0.0721638866494493,0.6991311162826319,1.0,11.350662793344894,2.965358000409662,0.07341418454842209
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,40-50%,40.0,50.0,250,0.20813262573085795,0.1468902636363598,0.04119950207815032,0.6953569237262464,1.0,11.209689914199188,2.9170037623826515,0.06295196286840783
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,50-60%,50.0,60.0,251,0.21510410658500478,0.1481348813029284,0.10755766672010364,0.7033170383552958,1.0,11.39435533452148,2.970835806002574,0.06884695988630357
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,60-70%,60.0,70.0,250,0.20904156245047822,0.15374544485150568,0.07914051089236568,0.7066475369477662,1.0,11.48023839315569,3.0117904549396433,0.06511643716142916
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,70-80%,70.0,80.0,250,0.20889221905199842,0.14458053535287355,0.05670168934624689,0.7012737122393333,1.0,11.245823512691882,2.9669779320791942,0.06553171977702854
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,80-90%,80.0,90.0,250,0.20126486981042926,0.1534194218133382,0.014180780603384164,0.7238038666406895,1.0,11.763721697654182,3.0659927296530487,0.061425322036727424
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.2828328615304862,0.225987698607928,-0.058777284461189995,0.6458889139774475,1.0,10.453875887357341,2.7646108608243227,0.10099250685198849
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,0.7238053721952004,0.5208839229258132,0.21687869662552486,0.8102040579501341,1.0,12.18836954658022,3.2075034013476977,0.16174431686095134
HorizontalScanPath_1,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,4.169107930989828,2.7582147093058915,-2.7582147093058915,2.141148830854929,0.88,12.419530848694713,3.299128473801034,0.8274908750299573
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,0-10%,0.0,10.0,250,0.1861914975003593,0.12849133368598473,0.09394330729752051,0.17491199288975406,1.0,2.5286107776914433,0.6629331840157553,0.20050670962330974
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,10-20%,10.0,20.0,250,0.174974235042102,0.11969642036544997,0.07715517931033605,0.17234254042034997,1.0,2.527137729353584,0.6604790773815558,0.18564263091010297
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,20-30%,20.0,30.0,250,0.19270984962048407,0.13006076340310982,0.10044542730705552,0.1763118914503936,1.0,2.5199193055612086,0.6625446619419196,0.20356955984578115
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,30-40%,30.0,40.0,250,0.1833337471208728,0.13005657165611295,0.07950278438482951,0.17437443843908879,1.0,2.518238519373629,0.657579170998634,0.20521982345278014
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,40-50%,40.0,50.0,250,0.18716184987343223,0.12653352742355764,0.05713790121639477,0.17455456772390893,1.0,2.5022300967756728,0.6513854030726687,0.19858321870454795
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,50-60%,50.0,60.0,251,0.20157654184377952,0.13562055584609412,0.10927604079334816,0.1781429828381012,1.0,2.524118212547433,0.6582889207690388,0.21273862585584236
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,60-70%,60.0,70.0,250,0.18826384991322428,0.13537348536386867,0.08663067395881058,0.17603083441023967,1.0,2.5262094561172246,0.6627226500091669,0.20915338187918325
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,70-80%,70.0,80.0,250,0.1905728886452511,0.12729562721820822,0.07097398641660947,0.17538896306129112,1.0,2.4926091690936656,0.6570173626544649,0.2024040286352426
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,80-90%,80.0,90.0,250,0.18931536758886108,0.14338667681058836,0.024363836194078205,0.17905196479359073,1.0,2.566170820350808,0.6689449242566617,0.22080949825004376
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,90-95%,90.0,95.0,125,0.2618061530425285,0.2119446478491477,-0.04532716255003243,0.1865569705461498,1.0,2.3943227426294893,0.6332590849308011,0.33883000351572146
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,95-99%,95.0,99.0,100,0.7205049094299376,0.5167724213396611,0.2260344675510015,0.3940026103628581,0.89,2.603359029270118,0.6851684978147697,0.7496321824094019
HorizontalScanPath_1,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,99-100%,99.0,100.0,25,4.174205821295093,2.7660826529661424,-2.7660826529661424,2.440318627615059,0.4,2.626068581747784,0.6976456940243735,3.9364377453374995
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,0-10%,0.0,10.0,250,0.19244754942289005,0.13576376284292974,0.04649129375682332,0.1774182452452061,1.0,2.544938934134323,0.6634656056309443,0.2119561279931834
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,10-20%,10.0,20.0,250,0.20289250436902245,0.13709285480046288,0.08529753089354312,0.17720113344468974,1.0,2.517729305275516,0.6597638837575436,0.21328269488323862
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,20-30%,20.0,30.0,250,0.1785752336970672,0.12193386534976139,0.05975531230415459,0.1700163035508854,1.0,2.4882422257452714,0.6518176464117432,0.18992107149405615
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,30-40%,30.0,40.0,250,0.20316829801037115,0.13808944058466022,0.10979078996587077,0.17825660171734908,1.0,2.4979554730988975,0.6564878680701742,0.21466708737676293
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,40-50%,40.0,50.0,250,0.1690697762146255,0.11304476273538808,0.06265338601674353,0.1697300858483423,1.0,2.479408964335218,0.6499108712068323,0.17853044502309692
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,50-60%,50.0,60.0,251,0.19528978737743316,0.13758454351236524,0.06204404011872706,0.17820971058968327,1.0,2.520369023448327,0.6559349177034589,0.2198632915352373
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,60-70%,60.0,70.0,250,0.19085887638484092,0.12939709401098298,0.0655480178067869,0.17667722805578198,1.0,2.525269676494073,0.6597648717657186,0.20179311687422835
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,70-80%,70.0,80.0,250,0.20971039422376836,0.14921692873067308,0.06626039800644344,0.1803901375238555,1.0,2.532922568670739,0.6577086415339611,0.23616257914300687
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,80-90%,80.0,90.0,250,0.26221777391468276,0.2109779226046519,0.0184926191466418,0.19134137949073862,1.0,2.501277470868786,0.6538429895190326,0.3259893239541033
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,90-95%,90.0,95.0,125,0.30167812409896594,0.22836277351064702,-0.0704973184290925,0.20779776007812556,1.0,2.5370380329830367,0.6672512298851702,0.3451597878226702
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,95-99%,95.0,99.0,100,0.4947688904736057,0.36580259567747986,0.1075673883470489,0.2845447793310915,0.99,2.872008747261848,0.761140517364259,0.468461707501755
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,full-mixture ST,99-100%,99.0,100.0,25,4.419492610613115,2.9971242243192044,-2.906726760823399,2.5965935878387523,0.52,3.7452437815301325,0.9906899022701949,3.4228181008146255
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,0-10%,0.0,10.0,250,0.22488500527159067,0.157181275176589,0.023460577704279558,0.7214619921891394,1.0,11.723107181501462,3.0423470269052975,0.06848938245721127
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,10-20%,10.0,20.0,250,0.22945882300880102,0.15679623731471065,0.07819586918762707,0.7142553506313559,1.0,11.593229324346606,3.0155655065303466,0.06665087866227884
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,20-30%,20.0,30.0,250,0.19450416215040417,0.13825478237249217,0.039632364072642305,0.6937140037017063,1.0,11.200411199789869,2.9408985244848327,0.06165507808126998
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,30-40%,30.0,40.0,250,0.21278396325368504,0.14889454774669092,0.10666835144176003,0.7052193304442528,1.0,11.319980371670168,2.9797213566564498,0.06407232999069701
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,40-50%,40.0,50.0,250,0.18145280582264217,0.1259246744103291,0.048533134008577464,0.6821055748963034,1.0,11.19755636783328,2.921561800415057,0.058523772468425994
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,50-60%,50.0,60.0,251,0.2258369058889481,0.1639059201527617,0.05132200213133878,0.7109505831151582,1.0,11.466643152731459,2.982141213823718,0.07885919806756884
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,60-70%,60.0,70.0,250,0.21088393109819595,0.14894324735459077,0.0532588889692056,0.7098672991545615,1.0,11.476817753656613,3.0065269101438585,0.06403858745749437
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,70-80%,70.0,80.0,250,0.2329480062731288,0.1723666361721389,0.05934193336816088,0.7087868457435405,1.0,11.425822136314594,2.9950105458285523,0.07721457429367419
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,80-90%,80.0,90.0,250,0.28930583031805046,0.23153550687971755,0.017000971330250195,0.7028523676711902,1.0,11.376310416523477,2.9647806126429725,0.09193788741446297
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.3365217850522701,0.2566143844309031,-0.0713255807798655,0.7293688895167905,1.0,11.702991725145617,3.0500669582047526,0.10390746333746108
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,0.7912927078564456,0.5371268537995917,0.28189263241069457,0.8049495124139567,1.0,11.842582334758696,3.0693446871424084,0.1864755360160521
HorizontalScanPath_2,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,4.40758099762821,2.9830033366537374,-2.8873958598753187,2.2811021121863835,0.88,12.552349416947068,3.299128473805542,0.8986056507241855
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,0-10%,0.0,10.0,250,0.19107626550688578,0.13428378388271858,0.04873373548010113,0.17648713145393619,1.0,2.5511211572696473,0.6660923644773636,0.20862140055918904
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,10-20%,10.0,20.0,250,0.20173145085955044,0.13586811810478935,0.08628526245386298,0.17954254026631172,1.0,2.5425378659600364,0.6625247919818831,0.21032910355175735
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,20-30%,20.0,30.0,250,0.1781473246021959,0.12104288572180667,0.06160748831576393,0.1721728981274678,1.0,2.503750458982382,0.6545992321215686,0.18770768938220203
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,30-40%,30.0,40.0,250,0.2029848844323103,0.13741497868721966,0.1100510066858567,0.17763251670994737,1.0,2.5279943433445657,0.6591591169887164,0.21265427063212802
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,40-50%,40.0,50.0,250,0.16881211113894778,0.11222481603526353,0.06407466461611852,0.17002317548163962,1.0,2.5062120799150818,0.6526890097954634,0.17647143327935116
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,50-60%,50.0,60.0,251,0.19398615752091306,0.1357907787563382,0.06301123043633026,0.17632829199884897,1.0,2.522446860481129,0.6587427073529254,0.21595987323213883
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,60-70%,60.0,70.0,250,0.18993434986896202,0.12811142212134746,0.06652055081235494,0.17574632054142295,1.0,2.533413462484392,0.6623729976972771,0.1988608738719433
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,70-80%,70.0,80.0,250,0.20867555720310124,0.14777620090518256,0.06713109009889785,0.18017646941069201,1.0,2.519318910651101,0.660452878045761,0.23274295570968978
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,80-90%,80.0,90.0,250,0.2607417163835548,0.20989688193353231,0.018805941121592697,0.19239243129873287,1.0,2.5100912280876657,0.6567098747134571,0.3226746010590351
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,90-95%,90.0,95.0,125,0.3007202374714785,0.227143003067049,-0.06923694818277454,0.2071658025942511,1.0,2.5751024171425723,0.6675205175067069,0.3462416440823835
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,95-99%,95.0,99.0,100,0.4936834519937782,0.36455897823902605,0.10984104011238571,0.27436976252920614,0.97,2.564773876140094,0.6679845576803285,0.545487150659774
HorizontalScanPath_2,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,99-100%,99.0,100.0,25,4.415653637880645,2.989844776524369,-2.8948788889559682,2.653213791255558,0.4,2.6652986500521365,0.6976456940246543,4.266173598291105
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,0-10%,0.0,10.0,250,0.18610134144077242,0.1293074055887978,0.061962737417109566,0.17590763141067858,1.0,2.5191326913626977,0.6595008480342517,0.20410483728836448
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,10-20%,10.0,20.0,250,0.182825169954252,0.12450787613358057,0.07844948755929158,0.17506850526472903,1.0,2.53555526964428,0.6624198266783197,0.19646149758133002
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,20-30%,20.0,30.0,250,0.17208310321399703,0.1268221384675121,0.05047314756092555,0.17127203828703813,1.0,2.5233243838390598,0.6592022149284202,0.19923282056687716
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,30-40%,30.0,40.0,250,0.20978400828735347,0.15288806091470475,0.04395610114551414,0.17842806312418744,1.0,2.4806627795657703,0.6474947925242809,0.24845398762871623
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,40-50%,40.0,50.0,250,0.21024998912297607,0.15397813928281903,0.09437349477619272,0.17905406941764265,1.0,2.465624117372775,0.6485312305054922,0.24746562448235757
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,50-60%,50.0,60.0,251,0.19176999012257864,0.13565194603049338,0.06509693117998906,0.17570287841527335,1.0,2.5163604316293844,0.6559792444283721,0.21763522291784773
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,60-70%,60.0,70.0,250,0.16284457419494092,0.11683602283521145,0.02532942430063008,0.1711983639255661,1.0,2.559538167575879,0.6644511475558786,0.18261891100671152
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,70-80%,70.0,80.0,250,0.1908479271440272,0.14002027067128847,0.057445148506787065,0.1773665439818177,1.0,2.5311962044471175,0.6620353731584373,0.21648598843105474
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,80-90%,80.0,90.0,250,0.2240670825720601,0.18049583155911136,0.034552830514476454,0.18026579277836097,1.0,2.4894326612043383,0.6488878268009624,0.2826738578603469
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,90-95%,90.0,95.0,125,0.2692801604884994,0.20533660673910162,0.03359243814984984,0.19592530320723356,1.0,2.484798893999979,0.6514796730073296,0.3154596999693652
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,95-99%,95.0,99.0,100,0.4484999422093521,0.3512520969770952,-0.0062172087254651846,0.2737572058544427,1.0,2.832602689440734,0.7418023092894037,0.4746431577676634
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,full-mixture ST,99-100%,99.0,100.0,25,4.628783885230582,3.4153220360108913,-3.4153220360108913,3.011698651035238,0.28,3.055451016883171,0.7978416907809343,4.241826832646528
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,0-10%,0.0,10.0,250,0.2132242933970644,0.1507291947007866,0.04946392703380297,0.713952583357122,1.0,11.585067315019646,3.0075478938460876,0.06641665790070232
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,10-20%,10.0,20.0,250,0.1993321981765564,0.13909320566166572,0.07031335076254527,0.715783938366553,1.0,11.590193661742433,3.0250895388285555,0.06254416903464234
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,20-30%,20.0,30.0,250,0.20067469072120123,0.15216736419819268,0.038288933169199256,0.7122652808255336,1.0,11.546832148554673,3.0084525176914565,0.06592939720622079
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,30-40%,30.0,40.0,250,0.25556961793716104,0.18637660534439807,0.020318243905238204,0.688126790963482,1.0,11.095121513571263,2.9002659256070573,0.09638968401326185
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,40-50%,40.0,50.0,250,0.24560984520873122,0.1833770785931688,0.09522381361587214,0.6938564962701964,1.0,11.074785086789543,2.9210423306773463,0.08780242591612647
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,50-60%,50.0,60.0,251,0.21989938465959408,0.1597851348641633,0.051185190323462124,0.705620858166454,1.0,11.402518545244202,2.976614928812174,0.07849495354836807
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,60-70%,60.0,70.0,250,0.18416416753211245,0.134491138808467,-0.0012938429333185014,0.719275483214644,1.0,11.707951478291879,3.055661287112479,0.056544257033160766
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,70-80%,70.0,80.0,250,0.20589593089511216,0.15267669736489917,0.049563727347905116,0.7155016146792972,1.0,11.586835347322786,3.028890692176169,0.06255904416881994
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,80-90%,80.0,90.0,250,0.24031862746377822,0.19299710626073216,0.050349062183838895,0.6951078061164736,1.0,11.237574904596865,2.9234829125079824,0.08330037785173719
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.2872153742906036,0.21983232231227975,0.055614644674125885,0.7061350481650014,1.0,11.215797091742093,2.93753270418506,0.0814299419278222
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,0.4486909551187904,0.3513099501411727,0.0036573059340514647,0.7640769931160483,1.0,12.068163399920982,3.173275333790538,0.11400990333681454
HorizontalScanPath_3,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,4.643103096589008,3.4323472104644384,-3.4323472104644384,2.5127236616309783,0.84,12.513299343753447,3.299128473801034,1.035720292152015
