trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,family,run_index,role,fraction_saturated,previous_frame_offset,time_lag_s,diffusivity_m2_s,cooling_rate_1_s,source_coupling,signal_sd_K,lengthscale_m,forcing_lengthscale_m,previous_posterior_prior,mean_construction,residual_covariance,update_structure,previous_observations_reused_in_current_update,same_previous_posterior_for_all_models,same_current_observations_for_all_models,same_sampler_seed_for_all_models,displacement_x_m,displacement_y_m,crps_estimator,predictive_variance_mean_K2,predictive_variance_max_K2,covariance_symmetry_error,innovation_variance_mean_K2,propagated_variance_mean_K2
DiagonalScanPath_3,posterior physics mean + RBF,117,2,294.9015209525281,0.43389213873423493,326.4740358780628,333.42548505844746,6.951449180384657,3.4198010811789956,True,0.9984006397441023,0.9473684210526315,12.198357258521256,11.458596969806527,0.7304429741522521,1.4226514039875742,2.4396810941860765,Diagonal,3,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,current spatial RBF,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015850189402815242,1.5628413080268078e-06,unbiased_M_times_M_minus_1,11.768422115619032,11.76842211561903,0.0,,
DiagonalScanPath_3,advective posterior physics mean + RBF,117,2,294.9015209525281,0.4253224025053886,326.4740358780628,333.375417344936,6.901381466873204,3.4198813967019412,True,0.9984006397441023,0.9473684210526315,12.576168615679943,11.459972935546398,0.7284082550165372,1.4708763175712762,2.4637429714739336,Diagonal,3,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,advective posterior physics mean,current spatial RBF,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015850189402815242,1.5628413080268078e-06,unbiased_M_times_M_minus_1,11.768422115619032,11.76842211561903,0.0,,
DiagonalScanPath_3,posterior physics mean + sequential stochastic ST,117,2,294.9015209525281,0.43445687702025015,326.4740358780628,332.3746099447396,5.900574066676768,1.1554950664297028,False,0.9936025589764095,0.8026315789473685,3.3849905367798088,2.5433695966512584,0.2132434167641683,1.293868375051032,3.1158864943177895,Diagonal,3,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,moment-matched sequential stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015850189402815242,1.5628413080268078e-06,unbiased_M_times_M_minus_1,0.5266344964340629,1.7098680156577308,0.0,0.5125584483307346,0.014076048103328262
DiagonalScanPath_3,posterior physics mean + sequential advective stochastic ST,117,2,294.9015209525281,0.4305276571609481,326.4740358780628,332.76689918895767,6.292863310894859,1.0255085472486591,False,0.9924030387844862,0.8157894736842105,3.1491900688528602,2.537007334882019,0.21273780380177687,1.2420375592994402,3.044667295770779,Diagonal,3,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,moment-matched sequential advective stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015850189402815242,1.5628413080268078e-06,unbiased_M_times_M_minus_1,0.5234283146772154,1.5767816663515422,0.0,0.5125584483307346,0.01086986634648082
DiagonalScanPath_3,advective posterior physics mean + sequential advective stochastic ST,117,2,294.9015209525281,0.42562161375395796,326.4740358780628,332.6225483554906,6.148512477427801,1.025131575335377,False,0.9924030387844862,0.75,3.1604740266005895,2.53772600362751,0.20659638290367963,1.333022548817454,3.1496784334507755,Diagonal,3,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,advective posterior physics mean,moment-matched sequential advective stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015850189402815242,1.5628413080268078e-06,unbiased_M_times_M_minus_1,0.5234283146772154,1.5767816663515422,0.0,0.5125584483307346,0.01086986634648082
DiagonalScanPath_4,posterior physics mean + RBF,117,2,295.3585248883726,0.4015688813926742,331.63935958961497,341.79302799975176,10.153668410136788,3.4196320745683932,False,0.998000799680128,0.9342105263157895,12.142901514172046,11.454065921869729,0.7309875829418128,1.461389902385087,2.323647954553979,Diagonal,4,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,current spatial RBF,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015249506403192223,3.631305827199536e-06,unbiased_M_times_M_minus_1,11.768422115619032,11.76842211561903,0.0,,
DiagonalScanPath_4,advective posterior physics mean + RBF,117,2,295.3585248883726,0.3952377357913077,331.63935958961497,341.7441726161062,10.104813026491229,3.4196322902801426,False,0.998000799680128,0.9342105263157895,12.115142816288506,11.450192871175092,0.7279217784117156,1.435143114132617,2.354975064535713,Diagonal,4,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,advective posterior physics mean,current spatial RBF,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015249506403192223,3.631305827199536e-06,unbiased_M_times_M_minus_1,11.768422115619032,11.76842211561903,0.0,,
DiagonalScanPath_4,posterior physics mean + sequential stochastic ST,117,2,295.3585248883726,0.3859369453173116,331.63935958961497,341.87391447254294,10.234554882927966,1.6795685934364881,False,0.995201919232307,0.8421052631578947,3.920940860771646,2.5586775528834083,0.21132869210690683,1.2523239603602903,2.6052279337018054,Diagonal,4,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,moment-matched sequential stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015249506403192223,3.631305827199536e-06,unbiased_M_times_M_minus_1,0.5333638160575485,3.412361039324373,0.0,0.5125584483307346,0.02080536772681385
DiagonalScanPath_4,posterior physics mean + sequential advective stochastic ST,117,2,295.3585248883726,0.3837416607688672,331.63935958961497,342.3464047283669,10.707045138751937,1.5691699412731348,False,0.991203518592563,0.7368421052631579,3.462846213931556,2.5459927814390486,0.21290663378858946,1.2869122536992794,2.5595022288914326,Diagonal,4,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,posterior physics mean,moment-matched sequential advective stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015249506403192223,3.631305827199536e-06,unbiased_M_times_M_minus_1,0.529363750396099,2.958678210335739,0.0,0.5125584483307346,0.016805302065364434
DiagonalScanPath_4,advective posterior physics mean + sequential advective stochastic ST,117,2,295.3585248883726,0.3817816296027223,331.63935958961497,341.9562234693979,10.316863879782943,1.6423941857848192,False,0.9920031987205118,0.7894736842105263,3.574069940177114,2.549644836336346,0.20591772091037622,1.2558141365759938,2.762348554999759,Diagonal,4,evaluation,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,ambient-mean spatial RBF; saturated-pixel correction,advective posterior physics mean,moment-matched sequential advective stochastic ST,one-step sequential; current likelihood uses Y_n only,False,True,True,True,0.00015249506403192223,3.631305827199536e-06,unbiased_M_times_M_minus_1,0.529363750396099,2.958678210335739,0.0,0.5125584483307346,0.016805302065364434
