trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,role,rmse_K,signed_error_K
DiagonalScanPath_7,Posterior physics mean + sequential advective ST (moment-matched),117,2,295.92680693793324,0.38425864446168845,329.2427619913974,337.79955847929625,8.55679648789885,0.8609937382839616,False,0.989204318272691,0.6710526315789473,2.9229004340206104,2.5205999604620297,0.21939663827904418,1.5408007219831752,3.783835337080502,evaluation,0.5847382543303601,0.013012504346017752
DiagonalScanPath_7,Advective posterior mean + sequential advective ST (moment-matched),117,2,295.92680693793324,0.3893928872019184,329.2427619913974,337.756366247708,8.5136042563106,0.859819775324461,False,0.989204318272691,0.6578947368421053,2.9820374781365473,2.5215341643892715,0.2154535441521934,1.6410179082119283,3.993671788882025,evaluation,0.5925511901757883,0.01030197725306645
DiagonalScanPath_8,Posterior physics mean + RBF,117,2,296.12149833303096,0.37976234267571846,336.214847986714,344.4782243325479,8.263376345833876,3.419634282108782,False,0.998000799680128,0.9342105263157895,11.886350083692928,11.457536749096038,0.7367773133634268,1.5719234426562192,2.820219150342865,calibration,0.6074060365769817,0.04715924295512686
DiagonalScanPath_8,Advective posterior physics mean + RBF,117,2,296.12149833303096,0.3800382746981361,336.214847986714,343.97161295187266,7.756764965158652,3.419634841467807,False,0.998000799680128,0.9342105263157895,12.168573139145053,11.45716603220939,0.7364391145951816,1.6075287998408145,2.8664746761608697,calibration,0.6078473725317804,0.04108964122857121
DiagonalScanPath_8,Posterior physics mean + sequential ST (moment-matched),117,2,296.12149833303096,0.37596193462004385,336.214847986714,344.2137938724466,7.99894588573261,1.6388075639868762,False,0.9932027189124351,0.8026315789473685,3.881256821962581,2.5599679036822427,0.2221682444405462,1.489432430428261,3.3909152517366867,calibration,0.6013275223719974,0.03948877530442108
DiagonalScanPath_8,Posterior physics mean + sequential advective ST (moment-matched),117,2,296.12149833303096,0.3727657478395237,336.214847986714,344.46479558698405,8.249947600270048,1.3737528990880747,False,0.9920031987205118,0.7763157894736842,3.593292113650998,2.5503631766722576,0.22305992161811075,1.5049374384511183,3.350226195400187,calibration,0.596215422181028,0.04206417319743539
DiagonalScanPath_8,Advective posterior mean + sequential advective ST (moment-matched),117,2,296.12149833303096,0.36913405228469415,336.214847986714,343.96565385166485,7.7508058649508484,1.4536080119580739,False,0.9928028788484606,0.7894736842105263,3.651191207185048,2.5522736002567417,0.21527492252777342,1.4822893024599206,3.3985815086317333,calibration,0.5904067530342376,0.03474315584202302
HorizontalScanPath_1,Posterior physics mean + RBF,117,0,294.63123831934564,0.560028389800197,317.4810532811467,304.60767386156874,12.873379419577986,3.4196267389534687,False,0.9988004798080767,0.9605263157894737,12.370223486315556,11.420653687015182,0.7212347708474458,1.2715929714972674,2.0933385845059256,evaluation,0.4863143217804195,0.040954153856051695
HorizontalScanPath_1,Advective posterior physics mean + RBF,117,0,294.63123831934564,0.55036248141409,317.4810532811467,304.6032958206115,12.877757460535236,3.4196267389534687,False,0.9988004798080767,0.9605263157894737,12.370223486315556,11.420653687015182,0.7199148215974269,1.2709174443072482,2.1154322466000117,evaluation,0.47792069430225126,0.039110057330087725
HorizontalScanPath_1,Posterior physics mean + sequential ST (moment-matched),117,0,294.63123831934564,0.5528424205918904,317.4810532811467,304.603507243269,12.877546037877721,0.8954228680748443,False,0.9956017592962815,0.8552631578947368,3.5937128133088723,2.542558867049626,0.205898655517105,1.0947489752966746,2.2919686626417546,evaluation,0.4800742100190865,0.04833385880434192
HorizontalScanPath_1,Posterior physics mean + sequential advective ST (moment-matched),117,0,294.63123831934564,0.552601087498723,317.4810532811467,304.6085612868855,12.872491994261225,0.8882017441951962,False,0.995201919232307,0.8421052631578947,3.4831993699409862,2.538963799942066,0.20602675995343722,1.0975256729703422,2.2945554788536167,evaluation,0.4798646425370367,0.048528434778012615
HorizontalScanPath_1,Advective posterior mean + sequential advective ST (moment-matched),117,0,294.63123831934564,0.5436374979216134,317.4810532811467,304.59829719931474,12.882756081831985,0.8882017441951962,False,0.995201919232307,0.8421052631578947,3.4831993699409862,2.538963799942066,0.20099412261747288,1.086969509825687,2.341165825099593,evaluation,0.4720808907392656,0.04564805388405078
HorizontalScanPath_2,Posterior physics mean + RBF,117,1,294.6301695664475,0.593704024173014,315.9337083198785,302.529673032615,13.404035287263525,3.4196267389534687,False,0.9988004798080767,0.9605263157894737,12.412822949231817,11.462365875164878,0.7263926040406123,1.2997832388437156,2.2263723501928325,evaluation,0.5197669784244732,0.02658677097252903
HorizontalScanPath_2,Advective posterior physics mean + RBF,117,1,294.6301695664475,0.5865289878540445,315.9337083198785,302.5460209356211,13.387687384257447,3.4196267389534687,False,0.9988004798080767,0.9605263157894737,12.41282294923182,11.462365875164878,0.7255422276143579,1.2993067253961443,2.231530171217323,evaluation,0.5134854866444716,0.027454901609286236
HorizontalScanPath_2,Posterior physics mean + sequential ST (moment-matched),117,1,294.6301695664475,0.5664648371492484,315.9337083198785,302.5229126216798,13.41079569819874,0.7673248529035878,False,0.995201919232307,0.8421052631578947,3.4340920355762203,2.547121913105118,0.20715567564014137,1.0426852147679841,2.5117577974456657,evaluation,0.49592002883742453,0.029566365464765376
HorizontalScanPath_2,Posterior physics mean + sequential advective ST (moment-matched),117,1,294.6301695664475,0.5670109546833734,315.9337083198785,302.5204500364432,13.413258283435312,0.7643833475086437,False,0.995201919232307,0.8421052631578947,3.3957297030011286,2.545629895445629,0.2072228081677215,1.0452336549603631,2.522482512166154,evaluation,0.4963981355185645,0.029210693965716534
