trajectory,role,method,region,n_pixels,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K
HorizontalScanPath_5,evaluation,Posterior physics mean + RBF,overall,2501,0.5347970497039343,0.21050532078844494,0.04483010148255357,0.7283541461812506,0.9984006397441023,11.452015979559087,2.994831024409529
HorizontalScanPath_5,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.7515526598614004,1.6249471451622959,-0.5997351628660861,1.4015411793229886,0.9473684210526315,12.247834456431288,3.2062289764983407
HorizontalScanPath_5,evaluation,Posterior physics mean + RBF,top_1pct,26,4.42558601961355,3.1028560780901273,-3.079038765857479,2.3319363653426346,0.8461538461538461,12.641693054572473,3.3011733159939847
HorizontalScanPath_5,evaluation,Advective posterior physics mean + RBF,overall,2501,0.5269655184923555,0.20072702863770306,0.046970832621478824,0.7272242797827059,0.9984006397441023,11.44658569985142,2.9948046034513354
HorizontalScanPath_5,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.740518218363871,1.6059911112974785,-0.6349294123795444,1.37123863044178,0.9473684210526315,12.190066604945168,3.206521633230171
HorizontalScanPath_5,evaluation,Advective posterior physics mean + RBF,top_1pct,26,4.431477832023316,3.113967566809772,-3.096361499632604,2.3221120306384804,0.8461538461538461,12.816205939895081,3.3010298642001668
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.5028484161128666,0.18467815116569047,0.03631405853374575,0.20901485804077963,0.9928028788484606,2.536332606774471,0.6634206259378824
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.6249007567859257,1.3616076751991617,-0.9653130974487201,1.1425189156328914,0.7763157894736842,3.185717202770848,0.8400988610882202
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,4.423595654066771,3.119405655702184,-3.119405655702184,2.7097502563468674,0.34615384615384615,3.1901643312478254,0.8529928229068316
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.5027531415253439,0.18466537855973963,0.03640653055924961,0.20903694611329363,0.9928028788484606,2.535008732691538,0.6630772938304723
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.624226543100157,1.3610677975583918,-0.9627683677911585,1.1426940890464814,0.7763157894736842,3.1534858652256017,0.8317674127459163
HorizontalScanPath_5,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,4.4222235448917635,3.116962192876621,-3.116962192876621,2.710658069080365,0.34615384615384615,3.1575996343038573,0.8445423729348891
HorizontalScanPath_5,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.4975074656061771,0.17579132608773626,0.03738850470058603,0.20614868103636966,0.9932027189124351,2.5354065982238616,0.6630664814157793
HorizontalScanPath_5,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.624634977688621,1.3548144122968804,-0.9833680128631476,1.133298546743607,0.7763157894736842,3.1827888768675443,0.8314429353159947
HorizontalScanPath_5,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,4.428799805357209,3.132053101113638,-3.132053101113638,2.713979366328011,0.34615384615384615,3.218145450988387,0.8445077975256866
HorizontalScanPath_6,evaluation,Posterior physics mean + RBF,overall,2501,0.5101257397814449,0.20064030547381187,0.030887165625465583,0.7281818637407746,0.9984006397441023,11.456169305648398,2.9955183210565766
HorizontalScanPath_6,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.603699691126654,1.4794402887343336,-0.8492294384899394,1.3158924719786291,0.9473684210526315,11.997228236281506,3.1657422478562305
HorizontalScanPath_6,evaluation,Posterior physics mean + RBF,top_1pct,26,4.267471614031173,3.063809921166576,-3.063809921166576,2.2677437119921886,0.8461538461538461,12.826911741981187,3.3036803684126568
HorizontalScanPath_6,evaluation,Advective posterior physics mean + RBF,overall,2501,0.4983494518873771,0.18658128523773335,0.027199526806689498,0.7271388331981345,0.998000799680128,11.457143244719122,2.994734901090043
HorizontalScanPath_6,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.586597105903566,1.4398567521934174,-0.9085925581994445,1.3048253648954835,0.9473684210526315,11.917100235341366,3.1511808698352577
HorizontalScanPath_6,evaluation,Advective posterior physics mean + RBF,top_1pct,26,4.281253687263229,3.084931132567008,-3.084931132567008,2.262590615665179,0.8461538461538461,12.40518611658605,3.302708084744582
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.48094888125826557,0.17407752200537133,0.0233287401503455,0.20546156266944182,0.9936025589764095,2.5276607016956665,0.6609781444473849
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.5255842741904773,1.3084872623963615,-1.0953501400490675,1.1023578385548138,0.7894736842105263,2.9193127731235613,0.7628508629570709
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,4.25354476874773,3.0635459150907556,-3.0635459150907556,2.6540833314855536,0.38461538461538464,3.1324480141640287,0.8091506776554648
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.48091102016294124,0.17404157174475746,0.02331530303150268,0.20547060333793843,0.9936025589764095,2.5263855494698273,0.6606453593497079
