trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,family,run_index,role,fraction_saturated,signal_multiplier,noise_multiplier,beta_multiplier,length_multiplier
DiagonalScanPath_7,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,367,260,294.2774760696635,0.8344104855304467,0.8356825025866726,329.2427619913974,295.3243383467345,33.91842364466288,0.4430929332860435,False,0.958016793282687,0.5816733067729084,0.770092018180056,1.449295693572767,10.125334439652203,1.715548224225552,44.97223192601693,4.251194481970554,False,0.8884462151394422,7.29312914438205,28.452415623587985,Diagonal,7,evaluation,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_7,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,732,516,294.2774760696635,0.8377359532452898,0.8400363363047124,329.2427619913974,295.0768175672923,34.16594442410508,0.4391340183277877,False,0.9548180727708916,0.5537848605577689,0.7647089886902919,1.4705159157501888,10.056971776295,1.721482218341562,46.137790960129045,10.937169061701004,False,0.9800796812749004,18.82814205871374,30.915227159406328,Diagonal,7,evaluation,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_7,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,367,260,294.2774760696635,0.5342790054230799,0.5289024872649538,329.2427619913974,338.46514180025844,9.222379808861035,0.446027245746146,False,0.9584166333466614,0.5896414342629482,0.7423501683381415,1.1828240388616438,10.11082397759678,1.7466421538203154,35.09479254036549,2.543914110254416,False,0.8167330677290837,4.443307620668664,24.0471451973767,Diagonal,7,evaluation,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,732,516,294.2774760696635,0.5372843434054988,0.5339994843594333,329.2427619913974,338.10728436114994,8.864522369752535,0.4404498466907625,False,0.9556177528988404,0.5577689243027888,0.7428494079166522,1.24843065742359,10.0426571013289,1.706084355876207,37.08741555316156,5.9480177743203875,False,0.9362549800796812,10.14782007324163,18.774024673032173,Diagonal,7,evaluation,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,25,298.18350591685333,0.6527018970468064,0.6625683382391625,336.214847986714,302.65840695996746,33.55644102674654,1.6111935425767543,False,0.9972011195521792,0.7307692307692307,0.7712817724814164,3.871549886213044,11.34383996021966,5.805027592328411,113.94735554245472,4.251194481970554,False,0.9230769230769232,24.67830126819335,79.56340474514701,Diagonal,8,calibration,0.01,1.0,2.0,1.0,1.25
DiagonalScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,284,52,298.18350591685333,0.6425241872999431,0.6635962359600182,336.214847986714,302.38001085207526,33.83483713463875,1.500002300947071,False,0.9948020791683326,0.6153846153846154,0.7611012678696741,3.953181913351803,11.230272475324478,4.124345510701092,124.77923083013022,10.937169061701004,True,1.0,45.10866411940541,45.10866411940541,Diagonal,8,calibration,0.01,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,25,298.18350591685333,0.3067763715686495,0.2979330429714708,336.214847986714,343.5584131014752,7.343565114761191,2.8546515963060566,False,0.9976009596161536,0.7692307692307693,0.7331719852265085,2.321471225747246,11.364685881221966,8.197611549566457,30.71688056004835,2.543914110254416,True,0.9615384615384616,20.854019691326677,25.24462029212284,Diagonal,8,calibration,0.01,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,284,52,298.18350591685333,0.3737375966898598,0.3417064898488743,336.214847986714,340.7857033581886,4.570855371474579,1.7085711764664124,False,0.9932027189124352,0.5384615384615384,0.7419603642720156,2.874472641164442,11.241848097145809,7.693842491305404,43.8140809008416,5.9480177743203875,True,1.0,45.76311189110599,45.76311189110599,Diagonal,8,calibration,0.01,1.0,2.0,1.0,1.25
DiagonalScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,192,78,296.12149833303096,0.7239929921818349,0.7168229135928782,336.214847986714,301.13526674063536,35.07958124607865,1.136357393517177,False,0.9840063974410236,0.5657894736842105,0.7885325658791329,2.5534208246329104,11.127885184153394,4.743481851597566,63.75106219878383,4.251194481970554,False,0.9342105263157896,20.16546387283903,49.07639854904503,Diagonal,8,calibration,0.03,1.0,2.0,1.0,1.25
DiagonalScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,380,152,296.12149833303096,0.7392274165915865,0.7674701716203753,336.214847986714,297.72772714903084,38.487120837683165,0.56265491709967,False,0.9896041583366654,0.6710526315789473,0.7611384996123162,2.44084470061264,10.937915019992523,2.494271094355403,82.51055286819779,10.937169061701004,False,0.9473684210526316,27.280264644679026,57.23255727595738,Diagonal,8,calibration,0.03,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,192,78,296.12149833303096,0.4720387513324297,0.4445574687364372,336.214847986714,343.4417451057751,7.226897119061107,1.289584394181052,False,0.98640543782487,0.6052631578947368,0.7710535887339452,2.2615506870621767,11.144994674569872,6.001426552638357,35.710608695336894,2.543914110254416,False,0.9473684210526316,15.26711368891223,24.09914692127589,Diagonal,8,calibration,0.03,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,380,152,296.12149833303096,0.3916626612592542,0.4037622106055823,336.214847986714,341.8320507392829,5.6172027525689145,0.5318889554139405,False,0.9860055977608956,0.5921052631578947,0.734289330413517,1.7341847239880743,10.975666362569974,2.4540165709692303,50.039750292108735,5.9480177743203875,False,0.9078947368421052,14.59653418260175,26.317739656049085,Diagonal,8,calibration,0.03,1.0,2.0,1.0,1.25
DiagonalScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,241,128,295.34605165976416,0.7751715172583715,0.7880738165523715,336.214847986714,296.60516490265087,39.609683084063136,0.4401268673812456,False,0.9780087964814076,0.5634920634920635,0.7730316418931569,1.9710997875956264,10.794951148446955,1.893703862872316,64.7465281876994,4.251194481970554,False,0.8809523809523809,8.050503412329112,45.059761237571685,Diagonal,8,calibration,0.05,1.0,2.0,1.0,1.25
DiagonalScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,481,255,295.34605165976416,0.7740436835641836,0.7909917667565783,336.214847986714,296.3424513535416,39.8723966331724,0.5282974865541704,False,0.9768092762894842,0.5396825396825397,0.7679557919184036,2.0231872336882457,10.659924882953732,1.909601305126939,65.7783383231904,10.937169061701004,False,0.9682539682539684,20.885632314618217,40.38208897710493,Diagonal,8,calibration,0.05,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,241,128,295.34605165976416,0.420173144816214,0.4265517162911067,336.214847986714,342.37709514650635,6.162247159792344,0.6601486320900762,False,0.9832067173130749,0.6825396825396826,0.7378900149214626,1.3734435557694809,10.824520063745446,2.755743410669195,34.15318145513154,2.543914110254416,False,0.8888888888888888,7.010374546641993,25.12398989658967,Diagonal,8,calibration,0.05,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,481,255,295.34605165976416,0.4207119543109819,0.4300201104750539,336.214847986714,342.1068889644926,5.892040977778606,0.434392203524965,False,0.9776089564174332,0.5714285714285714,0.7321424043632292,1.4035530102314258,10.663879060115027,1.9291227921110303,41.356745344597215,5.9480177743203875,False,0.9285714285714286,11.474456656322989,22.681913082807768,Diagonal,8,calibration,0.05,1.0,2.0,1.0,1.25
DiagonalScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,369,262,294.3247072506204,0.8296538626529983,0.8318011827601748,336.214847986714,295.6255525257845,40.58929546092952,0.4249011299019356,False,0.957217113154738,0.5816733067729084,0.7778497429814315,1.50443744660016,10.161514700054212,1.704397931768422,47.50568175239361,4.251194481970554,False,0.8924302788844621,7.24572708261594,29.803718808256615,Diagonal,8,calibration,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,721,506,294.3247072506204,0.8311834248624658,0.8343453180003729,336.214847986714,295.3494029549142,40.86544503179982,0.4278996142092439,False,0.9536185525789684,0.5378486055776892,0.7760040891759462,1.556846728914543,10.057626454056752,1.7113802239562428,48.726404011694264,10.937169061701004,False,0.9721115537848606,18.71765483826115,29.985171406979475,Diagonal,8,calibration,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,369,262,294.3247072506204,0.5279972433612012,0.524349287383093,336.214847986714,343.83596055941337,7.62111257269936,0.4659701338118818,False,0.9576169532187124,0.5776892430278885,0.7549611155874083,1.277349725447312,10.16912811529861,1.769840859356921,37.60311596004966,2.543914110254416,False,0.7928286852589641,4.502323135022873,26.046397648852228,Diagonal,8,calibration,0.1,1.0,2.0,1.0,1.25
DiagonalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,721,506,294.3247072506204,0.5316549314267901,0.5301832088573978,336.214847986714,343.4417038847853,7.226855898071278,0.4223559106406923,False,0.9496201519392244,0.49800796812749,0.7511193638903382,1.31776538850944,10.066903902232273,1.6933720450971892,39.545551017995656,5.9480177743203875,False,0.9362549800796812,10.072207022775348,19.778327195500697,Diagonal,8,calibration,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,145,28,296.25030444561565,0.7308979591499525,0.5363781047705105,317.4810532811467,304.16727082700663,13.313782454140096,1.9343854548272992,False,0.995201919232307,0.7692307692307693,0.7490925363586183,2.2401180583430658,11.285895176543791,6.289231655799599,32.4857437095276,4.251194481970554,True,1.0,26.736746910969792,26.736746910969792,Horizontal,1,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,290,56,296.25030444561565,0.6975642070900917,0.6133232078220003,317.4810532811467,299.7969237029378,17.68412957820891,1.361802338540834,False,0.9968012794882048,0.7692307692307693,0.7331895665477997,2.093033018880014,11.12487997108287,4.514243900934127,49.94101653013499,10.937169061701004,True,1.0,49.37304873026918,49.37304873026918,Horizontal,1,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,145,28,296.25030444561565,0.5830931624796872,0.4406410284149086,317.4810532811467,307.50056587281193,9.980487408334795,1.8478546111432372,False,0.996001599360256,0.7692307692307693,0.7371762716871093,1.943136999433654,11.301576376450084,6.827454630040885,24.3187983435562,2.543914110254416,False,0.9615384615384616,17.368458170482846,19.671259047832265,Horizontal,1,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,290,56,296.25030444561565,0.6497371728622439,0.4499745787444944,317.4810532811467,307.0460781242419,10.43497515690484,2.215990734289939,False,0.995201919232307,0.7307692307692307,0.7387450886558594,1.938342446846365,11.224312864058785,6.422792723326646,27.89337097257302,5.9480177743203875,True,1.0,38.20288527912254,38.20288527912254,Horizontal,1,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,189,72,294.63123831934564,0.7147761687555078,0.6969799089853866,317.4810532811467,296.79961649248213,20.6814367886646,0.8720825188350935,False,0.9908036785285884,0.6973684210526315,0.7275682182519251,1.3394890118696647,10.986804767887689,2.9191197139583327,33.849379324342884,4.251194481970554,False,0.9473684210526316,12.409745620191124,22.4865110981596,Horizontal,1,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,384,150,294.63123831934564,0.7481641311946239,0.7427309258739943,317.4810532811467,295.8469562875234,21.634096993623302,0.634206473297942,False,0.989204318272691,0.6578947368421053,0.7197217720277572,1.4570881701116098,10.81435696493815,2.261798370418763,42.444968665946085,10.937169061701004,False,0.9605263157894736,24.73767116074984,31.117348623750345,Horizontal,1,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,189,72,294.63123831934564,0.68110437348562,0.5993008773672314,317.4810532811467,304.96329841946294,12.517754861683784,1.717375506706105,False,0.988404638144742,0.6578947368421053,0.7379637794714027,1.4797000595972667,11.048817531479086,4.585937913281352,26.593877353657927,2.543914110254416,False,0.9473684210526316,11.66623216634712,18.153104884859257,Horizontal,1,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,384,150,294.63123831934564,0.5582866209861609,0.5353325474978669,317.4810532811467,304.69220307611243,12.788850205034294,0.5724976982388281,False,0.989204318272691,0.6710526315789473,0.7122917510128881,1.1584341513550829,10.851427860775736,2.443826321178967,29.530322285017615,5.9480177743203875,False,0.9605263157894736,14.535922395724503,21.35175747779357,Horizontal,1,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,260,145,294.07117534697113,0.8295213219278419,0.815150470247901,317.4810532811467,295.2716020094543,22.209451271692444,0.444002261885798,False,0.9796081567373052,0.6031746031746031,0.7233944965687841,1.2676483994863263,10.5832142801567,1.870957897985512,38.36826680803779,4.251194481970554,False,0.9285714285714286,7.953805891915232,24.042359630020737,Horizontal,1,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,495,263,294.07117534697113,0.8282706841035836,0.8186151019904937,317.4810532811467,295.0618220813029,22.419231199843807,0.425072558122404,False,0.9792083166733306,0.6031746031746031,0.7137549502117441,1.2611196447035666,10.458695172227603,1.852461934469262,38.41309135126923,10.937169061701004,False,0.9761904761904762,20.260689357656,27.552191264767178,Horizontal,1,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,260,145,294.07117534697113,0.6552559107258147,0.6393920592818236,317.4810532811467,303.60559771276337,13.87545556838336,0.4381171926907334,False,0.9808076769292284,0.6190476190476191,0.7123462879334799,1.1152001312237982,10.5621941525419,1.9329727991771988,32.22282361641375,2.543914110254416,False,0.8412698412698413,4.917316778564849,21.63024714119259,Horizontal,1,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,495,263,294.07117534697113,0.6339414067285323,0.6158498878048285,317.4810532811467,304.08783139372565,13.393221887421078,0.4337966829908917,False,0.9812075169932029,0.6507936507936508,0.7041526548878931,1.0537937684981662,10.45627325691248,1.872140630991296,29.887682391238293,5.9480177743203875,False,0.9603174603174603,11.135525749163612,18.547295748212132,Horizontal,1,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,509,413,293.5268211292462,0.9670646069982844,0.8845273469560424,317.4810532811467,294.2377158258665,23.243337455280255,0.4198440079656956,False,0.9692123150739704,0.701195219123506,0.6360086263870015,0.9366883336639902,8.344408219799169,1.8780184530651969,26.570627381088975,4.251194481970554,False,0.9561752988047808,7.983821684709637,17.215307283510136,Horizontal,1,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,960,760,293.5268211292462,0.9836724938630178,0.8758450113065773,317.4810532811467,294.27562187671487,23.205431404431863,0.4159950513220008,False,0.9700119952019192,0.7131474103585658,0.6215921579224464,0.915129333366483,8.040992736157168,1.8422686425284671,26.166518944424137,10.937169061701004,False,0.9880478087649402,20.14920360040426,23.494438480566917,Horizontal,1,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,509,413,293.5268211292462,0.8118657619369015,0.7098800862533383,317.4810532811467,303.5289076793794,13.952145601767311,0.4172884051745273,False,0.9672131147540984,0.6812749003984063,0.6283004627433569,0.8627956855218276,8.331924636401304,1.8669079851203871,23.46881386037234,2.543914110254416,False,0.8605577689243028,4.749253565894392,16.17532045867731,Horizontal,1,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,960,760,293.5268211292462,0.8375563596771293,0.7208119229447084,317.4810532811467,303.35904895808966,14.12200432305707,0.4156479680915642,False,0.9664134346261496,0.6733067729083665,0.6133437409888665,0.8652308279440466,8.041861944337924,1.8487739452440677,23.967181661101893,5.9480177743203875,False,0.9721115537848606,10.99654028701214,16.367082787792377,Horizontal,1,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_2,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,143,26,296.2127065821875,0.7037583657332384,0.5787305716064975,315.9337083198785,300.4464026343815,15.487305685497006,1.670996208878644,False,0.996001599360256,0.8076923076923077,0.7469767244021603,2.2085118182473513,11.333501805769414,6.285174005619952,44.66439386749881,4.251194481970554,False,0.9615384615384616,26.719497050916303,27.56859900866645,Horizontal,2,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_2,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,289,55,296.2127065821875,0.6940484917383056,0.6082685580634865,315.9337083198785,299.61109289394614,16.322615425932383,0.6391492754865757,False,0.996001599360256,0.7692307692307693,0.7383343043064763,2.179764768946461,11.173232907944838,3.944197379674379,57.21598596473851,10.937169061701004,False,0.9615384615384616,43.13835355421679,54.79309756221976,Horizontal,2,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,143,26,296.2127065821875,0.5341350037808534,0.4612166024644938,315.9337083198785,305.82987720065785,10.103831119220672,1.4771523940832154,False,0.9976009596161536,0.8461538461538461,0.7329511781605422,1.9437618307448563,11.354743178782652,8.050314320415424,24.53761260861934,2.543914110254416,False,0.9615384615384616,20.47930819168798,25.25770905650556,Horizontal,2,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,289,55,296.2127065821875,0.6513767304342867,0.4404171093360953,315.9337083198785,306.7179229667803,9.215785353098228,1.7185192956692497,False,0.995201919232307,0.8076923076923077,0.741405059226059,2.023833983144424,11.23031196366218,6.577959298747776,25.626241570741847,5.9480177743203875,True,1.0,39.12581882770784,39.12581882770784,Horizontal,2,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_2,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,197,81,294.6301695664475,0.7315568507402871,0.7184734961961662,315.9337083198785,296.7311422351935,19.20256608468503,0.4824609463136308,False,0.9860055977608956,0.5921052631578947,0.7287633472103859,1.4406460443011797,10.954301447142052,2.115804439453991,41.47430987754318,4.251194481970554,False,0.9078947368421052,8.994696157935609,29.371706822056066,Horizontal,2,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_2,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,392,162,294.6301695664475,0.743528579805244,0.7447439593897232,315.9337083198785,295.9552058886199,19.97850243125862,0.4367938198224657,False,0.988404638144742,0.618421052631579,0.7178800469802541,1.456444981604642,10.804549998923056,2.045324697673588,43.52669964100647,10.937169061701004,False,0.9605263157894736,22.370062004528528,29.696857647573832,Horizontal,2,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,197,81,294.6301695664475,0.5394483264917703,0.5015546629196149,315.9337083198785,304.31300365156415,11.620704668314374,1.020416017974347,False,0.9924030387844862,0.7763157894736842,0.7155013792314823,1.0424292061483769,10.93301702341088,2.620068906765835,25.40353570377201,2.543914110254416,False,0.8947368421052632,6.6652302617604695,19.66241002226319,Horizontal,2,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,392,162,294.6301695664475,0.5724132919621769,0.5618201726143361,315.9337083198785,302.74370544275257,13.190002877125949,0.6060893380125633,False,0.9876049580167932,0.631578947368421,0.7105798502906028,1.223428181775097,10.795724756743333,2.1017588536923477,34.33581398609049,5.9480177743203875,False,0.9605263157894736,12.501299019097331,19.682188095083745,Horizontal,2,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_2,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,245,131,294.1865597426675,0.8006853279760465,0.7958892292143656,315.9337083198785,295.4075912971665,20.526117022712015,0.4385322911599141,False,0.9812075169932029,0.6507936507936508,0.7181297633907893,1.230823124261733,10.5676664781565,2.0725753697166747,35.725999934453185,4.251194481970554,False,0.9285714285714286,8.810920975207608,24.70282955671403,Horizontal,2,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_2,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,485,257,294.1865597426675,0.8007183553592537,0.8007283552552655,315.9337083198785,295.12112582873385,20.812582491144667,0.4263856941774156,False,0.9812075169932029,0.6428571428571429,0.7118543662713455,1.246794759571871,10.450592939214848,1.9963898171752343,37.24655851950728,10.937169061701004,False,0.9682539682539684,21.8348529435039,27.80334033245168,Horizontal,2,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,245,131,294.1865597426675,0.6367245630508178,0.6134857550559834,315.9337083198785,301.83224525684864,14.101463063029884,0.4651055133664766,False,0.9832067173130749,0.7063492063492064,0.7087865703685144,1.0067308360502445,10.58282554817264,2.171345206582933,26.67264385806372,2.543914110254416,False,0.8968253968253969,5.523715709259612,19.63232554510884,Horizontal,2,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,485,257,294.1865597426675,0.6379866597756857,0.6302260067939219,315.9337083198785,302.1540201558895,13.779688163989022,0.429240582278581,False,0.9792083166733306,0.5952380952380952,0.7049767381055333,1.109236571931932,10.474980243073563,2.0037431528946468,32.131019933653576,5.9480177743203875,False,0.9523809523809524,11.91829988859013,19.437962274918295,Horizontal,2,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_2,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,380,274,293.7579680750651,0.860988756470563,0.8264610213706324,315.9337083198785,294.8646402047413,21.069068115137213,0.420386443507094,False,0.97281087564974,0.7569721115537849,0.6957232784736902,0.8123986997287149,9.830649885383773,1.9146334917257648,22.686705437483216,4.251194481970554,False,0.9561752988047808,8.139479335020589,16.736686417193535,Horizontal,2,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_2,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,726,511,293.7579680750651,0.8782564289857661,0.843792536162029,315.9337083198785,294.53625710204443,21.39745121783409,0.4218954535727441,False,0.9692123150739704,0.7171314741035857,0.6829563955919193,0.8511306459054694,9.626837998827686,1.8833575328708163,24.216815487947315,10.937169061701004,False,0.9840637450199204,20.598599740636224,24.5116124263598,Horizontal,2,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,380,274,293.7579680750651,0.7046761362761813,0.6699193101180108,315.9337083198785,301.8023660403324,14.131342279546118,0.420243987335671,False,0.9732107157137144,0.749003984063745,0.6844431563185805,0.7579289223686154,9.833322936279124,1.9075278620797875,20.704414538902206,2.543914110254416,False,0.8764940239043825,4.852587044048211,14.50868488690387,Horizontal,2,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_2,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,726,511,293.7579680750651,0.7101339647082263,0.666165794716362,315.9337083198785,301.9858650990233,13.947843220855248,0.4195011734157103,False,0.9716113554578168,0.7370517928286853,0.676439149719247,0.755185969550132,9.635260168519707,1.8661486421497933,20.83907154877708,5.9480177743203875,False,0.9721115537848606,11.099885293030828,15.23570006942342,Horizontal,2,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_3,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,139,22,296.2676711584593,0.6765340466075186,0.5943462254850337,314.00846851431186,302.2397533187455,11.768715195566358,1.0717560311913348,False,0.9984006397441024,0.8461538461538461,0.7431289226646166,2.200810066268721,11.3499695530484,6.958198597525812,44.8631634110411,4.251194481970554,False,0.9230769230769232,29.580655482256972,41.30023687961758,Horizontal,3,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_3,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,280,46,296.2676711584593,0.7318972802410316,0.5903587562524464,314.00846851431186,301.8953873285753,12.113081185736576,1.8092152687343197,False,0.9968012794882048,0.7692307692307693,0.7464576184688225,2.383762908702945,11.193346285123964,5.823059776190577,43.780148216925895,10.937169061701004,True,1.0,63.68778922858717,63.68778922858717,Horizontal,3,evaluation,0.01,1.0,2.0,1.0,1.25
