trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,source_amplitude_fraction_sd,source_amplitude_timescale_s
DiagonalScanPath_6,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.76268867732483,0.4261445954081447,0.4399538453747841,331.21807173731014,328.0966602117832,3.1214115255269235,3.402276020186489,False,0.9976009596161536,0.9210526315789472,0.7390766070643885,1.6957101916720347,11.382129296704916,12.07600486896744,20.415851145670963,1.0,False,0.9210526315789472,12.07600486896744,20.415851145670963,3.0341876264813803,4.138792167015547,1.6957101916720347,2.1195292458063726,1.3530624750371285,1.523028017113142,1.030805768052122,0.8015613918492416,5.541826780860663,7.595236277120932,1.3898781696157825,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_6,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.76268867732483,0.4413739299301794,0.4309779656165135,331.21807173731014,328.4814161367271,2.736655600583049,2.9885068611385583,False,0.9976009596161536,0.9210526315789472,0.6089327207988017,1.7183196806842065,9.118313909252349,10.547218154041108,20.04525872336354,1.0,False,0.9210526315789472,10.547218154041108,20.04525872336354,2.625328785263377,3.4650507477605856,1.7183196806842065,2.3774070800734832,1.4135312035458976,1.961078852077235,0.997486296952408,1.0731037247273063,5.516914773441869,7.028795408397002,1.6771529180438565,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
DiagonalScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.92680693793324,0.3975004402175529,0.4156822668184122,329.2427619913974,336.8018812540647,7.559119262667309,3.3987721824431274,True,0.998000799680128,0.9342105263157896,0.7339495457501359,1.6713493772710972,11.33506323348406,12.125466890387678,22.246140585705444,1.0,True,0.9342105263157896,12.125466890387678,22.246140585705444,3.1188551552752086,4.141235084836226,1.6713493772710972,1.9652560075441452,1.3115596526654385,1.3205589619060818,1.0136629767945082,0.6921728235282691,5.309550614270819,7.559119262667309,5.309550614270898,Diagonal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_7,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.92680693793324,0.3908496779425252,0.3951511342636757,329.2427619913974,337.10602994158194,7.863267950184536,2.9549080072160514,False,0.9972011195521792,0.9078947368421052,0.5973487266505654,1.5612539398532723,9.055076680230616,10.026679182388158,21.279011474023655,1.0,False,0.9078947368421052,10.026679182388158,21.279011474023655,2.8034842598910226,3.5510833093642327,1.5612539398532723,2.0179497761943903,1.224900377230579,1.4668305041662004,0.8989645466047999,0.8119850665238459,6.551553172103071,7.863267950184536,6.55155317210309,Diagonal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
DiagonalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.12149833303096,0.3884014082555864,0.404759250102474,336.214847986714,341.9806115988879,5.765763612173885,3.398851803278045,True,0.9972011195521792,0.9078947368421052,0.7379043497568107,1.6915661466947305,11.363240002211008,12.010217987192942,23.95110881221648,1.0,True,0.9078947368421052,12.010217987192942,23.95110881221648,3.2940366101606,4.3397178179109055,1.6915661466947305,1.9320011921100135,1.330474829462109,1.3121768179489686,1.0203353704453433,0.7049861749385019,4.069513892499646,5.765763612173885,4.069513892499658,Diagonal,8,calibration,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_8,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.12149833303096,0.3755161227468006,0.3769399314661291,336.214847986714,342.4614680135042,6.246620026790197,2.957872115101697,False,0.9968012794882048,0.8947368421052632,0.599978080441704,1.5489149094309052,9.089870019709815,10.066392640514485,23.17582963663509,1.0,False,0.8947368421052632,10.066392640514485,23.17582963663509,2.859446763470658,3.550665912060212,1.5489149094309052,1.906816717323084,1.225143930833318,1.4149073979486326,0.8965366656194793,0.7976159198633975,4.575735544798745,6.246620026790197,4.575735544798819,Diagonal,8,calibration,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.63123831934564,0.6021039091699371,0.612031259321527,317.4810532811467,303.9586498756029,13.522403405543855,3.398556883580854,False,0.998000799680128,0.9342105263157896,0.7256467106897393,1.4843500763622393,11.324436155682967,12.26616233714788,21.101661305358203,1.0,False,0.9342105263157896,12.26616233714788,21.101661305358203,2.7217954252416723,3.768962993073396,1.4843500763622393,1.6526166073114836,1.1886369821234233,1.0127868456649367,0.9151477124073026,0.5523588666427447,11.67033584872928,13.522403405543855,10.764887920307714,Horizontal,1,evaluation,0.03,0.0,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_1,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.63123831934564,0.6059828380923584,0.6016126925562809,317.4810532811467,304.06892064297904,13.41213263816769,2.948016687543056,False,0.998000799680128,0.9342105263157896,0.5880814848069725,1.388632141724445,9.04014914864725,10.0325769704972,21.40105291182379,1.0,False,0.9342105263157896,10.0325769704972,21.40105291182379,2.71367342175378,3.6692293359761505,1.388632141724445,1.5859670953411198,1.0747572082779124,0.9977386346325609,0.7898327117257459,0.5727817705658319,11.805590140578897,13.41213263816769,11.54003373752379,Horizontal,1,evaluation,0.03,0.0,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_2,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,4,294.6301695664475,0.6125076011191126,0.6191623031838953,315.9337083198785,302.26220251847093,13.67150580140759,3.3985569037438146,False,0.9984006397441024,0.9473684210526316,0.7306943324978921,1.492926152259003,11.36767475181032,12.365838311130997,21.39097939546316,1.0,False,0.9473684210526316,12.365838311130997,21.39097939546316,2.74581354667059,3.805737458577395,1.492926152259003,1.7516663213843338,1.1972554088424954,1.2410016297747355,0.9593318711885546,0.7043831976331322,12.14767534224698,13.67150580140759,9.653512443198318,Horizontal,2,evaluation,0.03,0.017094017094017,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_2,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,4,294.6301695664475,0.6519382589994477,0.6229543702449905,315.9337083198785,302.3058970049022,13.627811314976327,2.9480305172038315,False,0.998000799680128,0.9342105263157896,0.5972374179874529,1.4378523981503764,9.08173756281195,10.133245368172156,19.711778946467795,1.0,False,0.9342105263157896,10.133245368172156,19.711778946467795,2.75680897182069,3.8090427035791903,1.4378523981503764,1.815535006518718,1.155109532333132,1.3921918951224694,0.8787789785142419,0.8450600991025189,11.847691557795828,13.627811314976327,10.57716878924105,Horizontal,2,evaluation,0.03,0.017094017094017,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_3,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.64317213251667,0.5917451114581862,0.6178609789752499,314.00846851431186,303.8342216910869,10.174246823224962,3.398556883580854,False,0.998000799680128,0.9342105263157896,0.7297947427467305,1.5095997399416343,11.354711098116788,12.200620417167428,20.866792154906506,1.0,False,0.9342105263157896,12.200620417167428,20.866792154906506,2.8000170578260164,3.9238819662419337,1.5095997399416343,1.7863231383642746,1.2009011833652194,1.101588286747197,0.950769289250036,0.5843219213668888,11.682708882716009,13.53044861368403,7.2050501683965855,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_3,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.64317213251667,0.6106925994376996,0.6242448882595382,314.00846851431186,303.6968263053935,10.311642208918386,2.948016687543056,False,0.998000799680128,0.9342105263157896,0.5936145009522324,1.464906727695911,9.063319653503775,9.954890078949376,21.79885844644153,1.0,False,0.9342105263157896,9.954890078949376,21.79885844644153,2.9105601879971577,3.968024918780488,1.464906727695911,1.7894923906484486,1.1178464333558302,1.1177034452040226,0.8384644409595265,0.6034492893831853,12.078680551425265,13.681468954775482,8.161248343850861,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_4,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,294.825260500259,0.5717008206590851,0.6109136991926106,317.615531356997,304.17355909555795,13.441972261439048,3.398556903204309,False,0.998000799680128,0.9342105263157896,0.7294427321594829,1.5533879820638583,11.35964331967264,12.220347495738327,20.388060229956135,1.0,False,0.9342105263157896,12.220347495738327,20.388060229956135,2.7453609729379713,3.776595601089632,1.5533879820638583,1.8906379605322428,1.2217425896426122,1.1912342298132728,0.9616828639609284,0.6582497687546197,11.32465764574443,13.441972261439048,10.471617067531223,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_4,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,294.825260500259,0.5918364201631311,0.6176647874399047,317.615531356997,304.23403217714167,13.381499179855323,2.9480330105671806,False,0.9984006397441024,0.9473684210526316,0.5938288330637161,1.520461718371036,9.073803861833342,10.153415708549463,20.541741328566548,1.0,False,0.9473684210526316,10.153415708549463,20.541741328566548,2.6765725956575803,3.6780128098249785,1.520461718371036,1.963698608491823,1.1590336667034264,1.3003741150390151,0.861389233047626,0.7384411946329769,11.720394809415824,13.381499179855323,11.304356445768704,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
