fraction_saturated,method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
0.03,physics mean + space-time,0.7313785719817718,0.002909152689213299,30,2.7124360617524292,0.18770615932531443,30,0.44233414709556845,0.08067219093367918,30,7.81872297530255,4.007892092509187,30,0.9342105263157895,0.014660158277135717,30,0.9979341596694656,0.0004934403057047172,30,11.3579749231688,0.013987273345321669,30,12.066271621234709,0.14643460526736662,30
0.03,physics mean + forced space-time,0.5982777169281016,0.004309510532384761,30,2.568139624862386,0.20866442550149253,30,0.4606880666261173,0.08512473393271672,30,7.742622771306164,4.006591321142149,30,0.9241228070175438,0.015330338000891432,30,0.9976009596161536,0.0005654592412527635,30,9.083833957401408,0.016500664715633176,30,10.039341357012743,0.1936243002928729,30
