method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,hot_region_crps_K_mean,hot_region_crps_K_std,hot_region_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
posterior mean + RBF,0.7282499036063439,0.0033645727227845936,33,2.2498129175233545,0.2278459031539518,33,1.3644707964968346,0.08229979959760217,33,0.4190311356381539,0.07800606387530677,33,7.561496662933659,3.9789303230040964,33,0.94896331738437,0.010275367946452656,33,0.9983885233785273,0.00033875752561157013,33,11.457260571725186,0.016996402729307577,33,12.20792172335263,0.1631637352596499,33
sequential diffusive SPDE,0.426536494272251,0.0035577083622511494,33,2.4710360844676513,0.34237694408965924,33,1.2054316690930538,0.1116205376051774,33,0.39967478278870566,0.07370719808820535,33,7.549888415644894,4.026269336768494,33,0.8987240829346093,0.027616860209847344,33,0.9968860940472296,0.000846759730515401,33,6.423106610990508,0.011066690585651793,33,6.964268754557482,0.21572639132557125,33
sequential advective SPDE,0.42569144777302453,0.0036496955841455367,33,2.5300408502326643,0.3453702631180266,33,1.2279312842701093,0.11664366897139332,33,0.39736785461073965,0.07015190868328332,33,7.601096165927939,4.058322335003516,33,0.8923444976076554,0.02876259537090507,33,0.9967285812947548,0.000874033285961151,33,6.4205034524417925,0.010225435425876806,33,6.883722498459601,0.189475367816293,33
