trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,source_amplitude_fraction_sd,source_amplitude_timescale_s
HorizontalScanPath_3,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.64317213251667,0.5917451114581862,0.6178609789752499,314.00846851431186,303.8342216910869,10.174246823224962,3.398556883580854,False,0.998000799680128,0.9342105263157896,0.7297947427467305,1.5095997399416343,11.354711098116788,12.200620417167428,20.866792154906506,1.0,False,0.9342105263157896,12.200620417167428,20.866792154906506,2.8000170578260164,3.9238819662419337,1.5095997399416343,1.7863231383642746,1.2009011833652194,1.101588286747197,0.950769289250036,0.5843219213668888,11.682708882716009,13.53044861368403,7.2050501683965855,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_3,advective physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1703417238587442,2,234,0,294.64317213251667,0.5931644880327613,0.619218583176975,314.00846851431186,303.7827840047166,10.225684509595284,3.398556883580854,False,0.998000799680128,0.9342105263157896,0.7299643552283765,1.5139671723149803,11.354711098116788,12.200620417167428,20.895947423010067,1.0,False,0.9342105263157896,12.200620417167428,20.895947423010067,2.806242897192616,3.93425284362429,1.5139671723149803,1.8018013522975145,1.2036408080122756,1.1122227272538523,0.9521234476644308,0.5914485015286091,11.680639086563412,13.528378817531518,7.233799560331526,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_4,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,294.825260500259,0.5717008206590851,0.6109136991926106,317.615531356997,304.17355909555795,13.441972261439048,3.398556903204309,False,0.998000799680128,0.9342105263157896,0.7294427321594829,1.5533879820638583,11.35964331967264,12.220347495738327,20.388060229956135,1.0,False,0.9342105263157896,12.220347495738327,20.388060229956135,2.7453609729379713,3.776595601089632,1.5533879820638583,1.8906379605322428,1.2217425896426122,1.1912342298132728,0.9616828639609284,0.6582497687546197,11.32465764574443,13.441972261439048,10.471617067531223,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_4,advective physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1703417238587442,2,234,3,294.825260500259,0.5707474266400222,0.6103341541968991,317.615531356997,304.1736809664893,13.441850390507682,3.398556900682333,False,0.9984006397441024,0.9473684210526316,0.7289553287352882,1.5310975802419555,11.361008959771045,12.277259087363952,21.96982742524258,1.0,False,0.9473684210526316,12.277259087363952,21.96982742524258,2.677472856310387,3.7970159926003864,1.5310975802419555,1.8837449751756272,1.214919833857144,1.1820807791079977,0.957254658773292,0.6506407029345204,11.450117773624228,13.441850390507682,10.555625415990512,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_5,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.0840552279015,0.5416491368332361,0.5750996715592779,316.22149177634935,302.81327220848885,13.4082195678605,3.3993888094070424,False,0.9984006397441024,0.9473684210526316,0.7293210501667081,1.461046175763664,11.350810131517482,12.174221499749638,19.164590523156335,1.0,False,0.9473684210526316,12.174221499749638,19.164590523156335,2.558090235120782,3.5166836127321712,1.461046175763664,1.8346946434956253,1.1961561059026375,1.2924537234075602,0.9539670911470176,0.6946932332602711,11.637056613977496,13.4082195678605,9.29049819611824,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_5,advective physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1703417238587442,2,234,5,295.0840552279015,0.5376689208316564,0.5728063675095567,316.22149177634935,302.8130842125971,13.408407563752236,3.399434183213866,False,0.9988004798080768,0.9605263157894736,0.7282319935434494,1.4314523079557653,11.353756045057388,12.011767843940154,19.30573883849367,1.0,False,0.9605263157894736,12.011767843940154,19.30573883849367,2.4902918150162754,3.530405462357812,1.4314523079557653,1.8139973000702203,1.175849031073429,1.2681971363721949,0.943756074705458,0.6833307861770566,11.481343982998684,13.408407563752236,9.43260451772928,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_6,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.31752139540873,0.512261546003302,0.5339871353551785,314.4374668883787,304.6208055199846,9.816661368394136,3.400571012709825,False,0.998000799680128,0.9473684210526316,0.7316346234804352,1.3949328374737875,11.36073435143737,12.053196417155524,18.489073396371083,1.0,False,0.9473684210526316,12.053196417155524,18.489073396371083,2.488771225812674,3.440673352567569,1.3949328374737875,1.666025610769269,1.2041396481362423,1.3282986732619266,0.9617743308972614,0.7092846098912379,10.627263954920677,13.096881796046375,6.681011701542384,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_6,advective physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1703417238587442,2,234,5,295.31752139540873,0.5127340234787185,0.5350996845410622,314.4374668883787,304.51661018579705,9.92085670258166,3.400571012709825,False,0.998000799680128,0.9473684210526316,0.7316487963847164,1.397476820378032,11.36073435143746,12.053196417155226,18.55214742440149,1.0,False,0.9473684210526316,12.053196417155226,18.55214742440149,2.495697731782592,3.4504634894683957,1.397476820378032,1.669212757208892,1.2048686775055455,1.3278349299449588,0.962234939407358,0.7079307927014667,10.63259847542468,13.102216316550424,6.734611096785841,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.52522559779794,0.4951097505146412,0.5330046742328259,318.1194882121125,305.03219155254595,13.087296659566562,3.399845732057406,False,0.9984006397441024,0.9473684210526316,0.7310540545066707,1.4768024008928289,11.35005775893969,12.130751009965511,20.391026709163143,1.0,False,0.9473684210526316,12.130751009965511,20.391026709163143,2.5273629254076173,3.4121178596234185,1.4768024008928289,1.8731943246329577,1.2099676370742465,1.329483604466275,0.9576763762215804,0.7063831625150737,11.72677267538402,13.087296659566562,10.557331742057569,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_7,advective physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1703417238587442,2,234,5,295.52522559779794,0.496207379723924,0.534201983770727,318.1194882121125,305.02646742229797,13.093020789814544,3.399845732057406,False,0.9984006397441024,0.9473684210526316,0.7312071765227,1.48048844571452,11.35005775893969,12.13075100996552,20.40395848056324,1.0,False,0.9473684210526316,12.13075100996552,20.40395848056324,2.5373533756288755,3.4348455635512143,1.48048844571452,1.882497591563704,1.212049839603733,1.331357924014856,0.9587612281149632,0.7077137271837748,11.732496805631971,13.093020789814544,10.575435832969694,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
