fraction_saturated,method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
0.03,physics mean + space-time,0.7313785719817718,0.002909152689213299,30,2.7124360617524292,0.18770615932531443,30,0.44233414709556845,0.08067219093367918,30,7.81872297530255,4.007892092509187,30,0.9342105263157895,0.014660158277135717,30,0.9979341596694656,0.0004934403057047172,30,11.3579749231688,0.013987273345321669,30,12.066271621234709,0.14643460526736662,30
0.03,advective physics mean + space-time,0.7319365162553292,0.002777628603061108,30,2.7135452112633636,0.1751613264736388,30,0.44573532170705904,0.07830092387256292,30,7.828357447293689,4.0162600859021556,30,0.9320175438596491,0.016601665840786806,30,0.9978408636545383,0.0005615459814936732,30,11.358361169052156,0.014759596687996373,30,12.048892116030334,0.13813069762637323,30
