trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,source_amplitude_fraction_sd,source_amplitude_timescale_s
HorizontalScanPath_1,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.63123831934564,0.6062610276915614,0.5989961564110069,317.4810532811467,304.3132632746179,13.167790006528833,2.8359287371210447,False,0.998000799680128,0.9342105263157896,0.5752062382568813,1.387251922669572,8.8127300658281,9.700525540740315,20.99565897121804,1.0,False,0.9342105263157896,9.700525540740315,20.99565897121804,2.706983751731257,3.656828766579312,1.387251922669572,1.6452637462292825,1.0676033824405102,1.0407341753298314,0.7780484975987885,0.5877338448662989,11.622330628510124,13.167790006528833,11.43680425462019,Horizontal,1,evaluation,0.03,0.0,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_2,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,4,294.6301695664475,0.6223262499470905,0.610680637018503,315.9337083198785,302.35383753777035,13.579870782108172,2.8247915673196853,False,0.998000799680128,0.9342105263157896,0.5789439259699547,1.4052917000992602,8.821739802251097,9.67857800931697,21.006351262042163,1.0,False,0.9342105263157896,9.67857800931697,21.006351262042163,2.7460742960701556,3.7305614149742303,1.4052917000992602,1.7354937025579558,1.0745429578799646,1.2055302630681402,0.8257466602353024,0.7141316525584819,12.412370966895963,13.579870782108172,11.031469199853518,Horizontal,2,evaluation,0.03,0.017094017094017,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_3,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.64317213251667,0.6127582754047853,0.6199324087281638,314.00846851431186,303.73695825293527,10.27151026137659,2.8291677909670336,False,0.9976009596161536,0.9210526315789472,0.5796976247248076,1.442108351830069,8.818371802444684,9.655595775824755,21.685137724466102,1.0,False,0.9210526315789472,9.655595775824755,21.685137724466102,2.8825909366540015,3.9137318348881385,1.442108351830069,1.7685562255869065,1.0974504952755944,1.113744266607139,0.8187260252544202,0.6160226846190979,12.109457419843592,13.647629624110834,8.243988841215378,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_4,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,294.825260500259,0.564083679390857,0.5821047146641112,317.615531356997,304.64732544563117,12.968205911365828,2.8491149240828832,False,0.998000799680128,0.9342105263157896,0.5774174051752153,1.3942340576316343,8.848617564715209,9.760110912357453,20.46703453137909,1.0,False,0.9342105263157896,9.760110912357453,20.46703453137909,2.646395180339242,3.5997469934883033,1.3942340576316343,1.758091660046975,1.0727807415359714,1.1414904790701048,0.8106632156217999,0.6596150800144287,11.302704320078435,12.968205911365828,11.078914695851912,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_5,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.0840552279015,0.5516805315827937,0.5649783561515425,316.22149177634935,303.0545691375256,13.166922638823737,2.8407658291958495,False,0.9984006397441024,0.9473684210526316,0.5791127201249326,1.3501249454289714,8.825207556746902,9.679613637785964,20.22507248368082,1.0,False,0.9473684210526316,9.679613637785964,20.22507248368082,2.579204188362852,3.5250796448232986,1.3501249454289714,1.7435093372803745,1.062205387706036,1.2169764655397304,0.8110964441028803,0.6921547056253344,11.733132635057736,13.166922638823737,10.28244088826862,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_6,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.31752139540873,0.5267627761985589,0.5049461828188164,314.4374668883787,305.35539174585955,9.08207514251916,2.867165252713491,False,0.9976009596161536,0.9342105263157896,0.5840136043510037,1.2784105352533746,8.85906831276237,9.823510791326322,18.250525927706697,1.0,False,0.9342105263157896,9.823510791326322,18.250525927706697,2.4215587192331403,3.2578906103959513,1.2784105352533746,1.573459421681786,1.12876240184026,1.3701514163947273,0.8459677475955875,0.7931150986375611,10.654591169495276,12.28795685767318,7.222084709885319,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_7,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.52522559779794,0.5093397134895373,0.5230443121304525,318.1194882121125,305.18730876560846,12.932179446504051,2.8498885954615956,False,0.998000799680128,0.9342105263157896,0.5818626828553243,1.342487781857868,8.841952231555712,9.66269875005865,20.218746174624545,1.0,False,0.9342105263157896,9.66269875005865,20.218746174624545,2.5064827773396514,3.3960737522573017,1.342487781857868,1.7278515318807892,1.073176684850884,1.2491272283658834,0.811820920939982,0.697047424909503,11.337044502665371,12.932179446504051,11.120086862270972,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_8,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.71434881764065,0.4792382444176389,0.4929420151294074,316.75154527615916,304.05549119249883,12.696054083660329,2.8460124107773264,False,0.9984006397441024,0.9473684210526316,0.5779657201560554,1.3191081587460476,8.811377002529506,9.43771228005498,19.09479311795023,1.0,False,0.9473684210526316,9.43771228005498,19.09479311795023,2.556673365296964,3.4485828779767647,1.3191081587460476,1.646307579127663,1.0683511117203568,1.251015452962236,0.8197751562498073,0.7524525837188882,11.339767525406756,12.696054083660329,10.20021106735432,Horizontal,8,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_10,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.06802208777685,0.4537651147916933,0.4823504224971327,318.649993978916,305.74425414961667,12.905739829299309,2.845032717427359,False,0.998000799680128,0.9342105263157896,0.5773641722038482,1.3506963032170822,8.823520216784365,9.328111904136604,20.417250203428097,1.0,False,0.9342105263157896,9.328111904136604,20.417250203428097,2.629751648495831,3.615728183593634,1.3506963032170822,1.7250590919240905,1.076885513702832,1.24812829684035,0.8150050518251291,0.6829258922052456,11.05614707796649,12.905739829299309,10.846284618105347,Horizontal,10,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_11,physics mean + advective forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,296.2091569703494,0.4624149986140811,0.4525872510002344,317.2636056084965,304.87396144992687,12.389644158569638,2.8723110892755,False,0.998000799680128,0.9342105263157896,0.5853195055231928,1.3917350242614956,8.841919227726333,9.724597712231947,17.176363695401236,1.0,False,0.9342105263157896,9.724597712231947,17.176363695401236,2.336994234931646,3.093721879294118,1.3917350242614956,1.8358549036573808,1.2281438154666433,1.617152757360732,0.9025890825233486,0.968069970151762,10.532697659779036,12.389644158569638,9.432316114397818,Horizontal,11,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
