fraction_saturated,method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
0.03,physics mean + RBF,0.736138780237001,0.0027114522865711904,30,2.710425351323275,0.20271248712033854,30,0.4353646177783243,0.08597872951946876,30,7.835490919248764,4.030036578056351,30,0.9364035087719298,0.014281989653135036,30,0.9980141276822605,0.0004634831367827836,30,11.455361275618616,0.0160410685889382,30,12.144037723028209,0.12071333270556736,30
0.03,physics mean + space-time,0.7313785719817718,0.002909152689213299,30,2.7124360617524292,0.18770615932531443,30,0.44233414709556845,0.08067219093367918,30,7.81872297530255,4.007892092509187,30,0.9342105263157895,0.014660158277135717,30,0.9979341596694656,0.0004934403057047172,30,11.3579749231688,0.013987273345321669,30,12.066271621234709,0.14643460526736662,30
0.03,physics mean + advective space-time,0.7178535311718192,0.005696569614664016,30,2.6882604240716477,0.14305659792181386,30,0.44084263655014017,0.0804051246697409,30,7.7987115241792555,3.9296721328455644,30,0.9333333333333333,0.0165476374955226,30,0.9979341596694656,0.0005258900233817553,30,11.134622586548767,0.09648194066819199,30,11.784103225358159,0.20480476145078974,30
0.03,physics mean + forced space-time,0.5982777169281016,0.004309510532384761,30,2.568139624862386,0.20866442550149253,30,0.4606880666261173,0.08512473393271672,30,7.742622771306164,4.006591321142149,30,0.9241228070175438,0.015330338000891432,30,0.9976009596161536,0.0005654592412527635,30,9.083833957401408,0.016500664715633176,30,10.039341357012743,0.1936243002928729,30
0.03,physics mean + advective forced space-time,0.5728335307593613,0.01058193903236929,30,2.55284092864211,0.20306888100494933,30,0.44619328177166045,0.08204541388776267,30,7.694978312722524,3.9116585616970103,30,0.9223684210526316,0.015587792407418944,30,0.9975476476076237,0.0005821127883203342,30,8.69212062821888,0.1925339477006558,30,9.482756850161042,0.36703197181639385,30
0.03,physics mean + advective forced + source amplitude,0.5721829457130893,0.010789532229204417,30,2.4925279029569185,0.20802789582171433,30,0.4462386050989561,0.08200644180328817,30,7.701888367001506,3.8953526891969776,30,0.9346491228070176,0.013596735161639097,30,0.9979208316673331,0.0005079374517671733,30,8.704181771267802,0.1885991439446032,30,9.875977724387779,0.3633133983606789,30
