fraction_saturated,method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
0.03,physics mean + RBF,0.7363403885584671,0.0029517417790035417,33,2.729945880011963,0.2237477789892005,33,0.43001494672305834,0.08514667387424046,33,7.737206108277269,4.136485922704494,33,0.9362041467304625,0.01400296613300623,33,0.998012916045703,0.0004524209371099617,33,11.455164044141991,0.01559832068554104,33,12.12663869591963,0.13255914085426357,33
0.03,physics mean + space-time,0.7314493193382186,0.003090431122918303,33,2.725952788545486,0.20803819796960718,33,0.43578236594877406,0.08097841127880186,33,7.719779124620989,4.110040201915554,33,0.9338118022328549,0.014888220575158425,33,0.9979281014866781,0.0004943176463581572,33,11.357513389772947,0.013646423701320427,33,12.043635276544421,0.16389932946104607,33
0.03,physics mean + advective space-time,0.7180737885748313,0.005775219727357718,33,2.7060948413986377,0.16983704210872955,33,0.43490594963896106,0.08039773175166863,33,7.706514541383518,4.035303813085942,33,0.9334130781499203,0.016094703932340335,33,0.9979281014866781,0.0005043232498096458,33,11.134766573109564,0.09412963250326556,33,11.772207523812693,0.1992950777337929,33
