fraction_saturated,method,mean_crps_K_mean,mean_crps_K_std,mean_crps_K_count,fixed_top_01_crps_K_mean,fixed_top_01_crps_K_std,fixed_top_01_crps_K_count,excess_field_rel_l2_mean,excess_field_rel_l2_std,excess_field_rel_l2_count,peak_absolute_error_K_mean,peak_absolute_error_K_std,peak_absolute_error_K_count,hot_region_95_coverage_mean,hot_region_95_coverage_std,hot_region_95_coverage_count,pointwise_95_coverage_mean,pointwise_95_coverage_std,pointwise_95_coverage_count,mean_95_interval_width_K_mean,mean_95_interval_width_K_std,mean_95_interval_width_K_count,hot_region_95_interval_width_K_mean,hot_region_95_interval_width_K_std,hot_region_95_interval_width_K_count
0.03,physics mean + RBF,0.736138780237001,0.0027114522865711904,30,2.710425351323275,0.20271248712033854,30,0.4353646177783243,0.08597872951946876,30,7.835490919248764,4.030036578056351,30,0.9364035087719298,0.014281989653135036,30,0.9980141276822605,0.0004634831367827836,30,11.455361275618616,0.0160410685889382,30,12.144037723028209,0.12071333270556736,30
0.03,physics mean + space-time,0.7313785719817718,0.002909152689213299,30,2.7124360617524292,0.18770615932531443,30,0.44233414709556845,0.08067219093367918,30,7.81872297530255,4.007892092509187,30,0.9342105263157895,0.014660158277135717,30,0.9979341596694656,0.0004934403057047172,30,11.3579749231688,0.013987273345321669,30,12.066271621234709,0.14643460526736662,30
0.03,physics mean + advective space-time,0.7178535311718192,0.005696569614664016,30,2.6882604240716477,0.14305659792181386,30,0.44084263655014017,0.0804051246697409,30,7.7987115241792555,3.9296721328455644,30,0.9333333333333333,0.0165476374955226,30,0.9979341596694656,0.0005258900233817553,30,11.134622586548767,0.09648194066819199,30,11.784103225358159,0.20480476145078974,30
